value,value_diff,value_rolling_mean_3,value_volatility_3,value_ewm_3,value_rolling_mean_6,value_volatility_6,value_ewm_6,value_rolling_mean_12,value_volatility_12,value_ewm_12,value_rolling_mean_24,value_volatility_24,value_ewm_24,drift_flag,time_since_last_spike
0.7559,0.0,0.7382666666666666,0.0,0.7559,0.6781166666666666,0.0,0.7559,0.6062333333333333,0.0,0.7559,0.4553291666666666,0.0,0.7559,0,1
0.6878,-0.06810000000000005,0.7382666666666666,0.0,0.72185,0.6781166666666666,0.0,0.7364428571428572,0.6062333333333333,0.0,0.745423076923077,0.4553291666666666,0.0,0.750452,1,0
0.7711,0.08330000000000004,0.7382666666666666,0.044361281917155375,0.746475,0.6781166666666666,0.0,0.7463448979591837,0.6062333333333333,0.0,0.7493733727810651,0.4553291666666666,0.0,0.75210384,1,0
0.6319,-0.1392,0.6969333333333333,0.07004800734734236,0.6891875000000001,0.6781166666666666,0.0,0.7136463556851312,0.6062333333333333,0.0,0.7313005461993627,0.4553291666666666,0.0,0.7424875328,1,0
0.5369,-0.09499999999999997,0.6466333333333334,0.11779309543998463,0.6130437500000001,0.6781166666666666,0.0,0.6631473969179509,0.6062333333333333,0.0,0.7013927698609992,0.4553291666666666,0.0,0.726040530176,1,0
0.6851,0.1482,0.6179666666666667,0.07507605033120307,0.6490718750000001,0.6781166666666666,0.08592648990076727,0.6694195692271078,0.6062333333333333,0.0,0.6988861898823839,0.4553291666666666,0.0,0.7227652877619201,0,1
0.6803,-0.0048000000000000265,0.6341,0.08421187564708438,0.6646859375,0.6655166666666666,0.07735472620768986,0.6725282637336484,0.6062333333333333,0.0,0.6960267760543248,0.4553291666666666,0.0,0.7193680647409665,0,2
0.4963,-0.184,0.6205666666666667,0.10764484815044954,0.58049296875,0.6336,0.10192591427110183,0.6221773312383203,0.6062333333333333,0.0,0.6652995797382748,0.4553291666666666,0.0,0.7015226195616892,0,3
0.6557,0.15939999999999993,0.6107666666666667,0.09989120748761292,0.618096484375,0.6143666666666667,0.07912912653799906,0.6317552365988002,0.6062333333333333,0.0,0.6638227213170017,0.4553291666666666,0.0,0.697856809996754,1,0
0.523,-0.13269999999999993,0.5583333333333332,0.08537226325530639,0.5705482421875,0.5962166666666667,0.08645346532480158,0.6006823118562858,0.6062333333333333,0.0,0.6421576872682322,0.4553291666666666,0.0,0.6838682651970137,0,1
0.4763,-0.04670000000000002,0.5516666666666666,0.09307214047894968,0.52342412109375,0.5861166666666667,0.09759148357652256,0.5651445084687756,0.6062333333333333,0.0,0.6166411199961965,0.4553291666666666,0.0,0.6672628039812527,0,2
0.3745,-0.1018,0.45793333333333336,0.07593459905295726,0.44896206054687504,0.53435,0.1153478868467039,0.5106746489062683,0.6062333333333333,0.12264103075334302,0.5793886399967817,0.4553291666666666,0.0,0.6438417796627525,0,3
0.4486,0.0741,0.4331333333333333,0.05263291112349175,0.4487810302734375,0.49573333333333336,0.09341290417638598,0.4929390349330488,0.5806250000000001,0.12061500076313442,0.5592673107665076,0.4553291666666666,0.0,0.6282224372897324,0,4
0.2403,-0.20829999999999999,0.3544666666666667,0.10558514731406782,0.3445405151367188,0.4530666666666667,0.13996646264968857,0.4207564535236063,0.5433333333333333,0.15005282908079917,0.5101954168024295,0.4553291666666666,0.0,0.5971886423065538,0,5
0.2968,0.056499999999999995,0.3285666666666667,0.10772215804250028,0.32067025756835943,0.39325000000000004,0.10940187841166164,0.38534032394543305,0.5038083333333333,0.14704009631472106,0.47736535267897884,0.4553291666666666,0.0,0.5731575509220295,0,6
0.2477,-0.049100000000000005,0.2616,0.03070781659447802,0.28418512878417973,0.34736666666666666,0.10154990234690854,0.34601451710388076,0.47179166666666666,0.15803103526225673,0.44203222149759747,0.4553291666666666,0.0,0.5471209468482672,0,7
0.1914,-0.05630000000000002,0.2453,0.05274097079121796,0.23779256439208984,0.29988333333333334,0.09564069043386637,0.3018389407884863,0.443,0.1755885583350517,0.40347341819027477,0.4553291666666666,0.0,0.5186632711004058,0,8
0.3336,0.14220000000000002,0.25756666666666667,0.07161161451422134,0.2856962821960449,0.29306666666666664,0.09058263998508025,0.31091352913463305,0.41370833333333334,0.16017169457311825,0.3927236615456171,0.4553291666666666,0.0,0.5038582094123734,0,9
0.2937,-0.03989999999999999,0.2729,0.0733463700533305,0.2896981410980225,0.26725,0.050669231294741296,0.30599537795330933,0.38149166666666673,0.13917961226306463,0.37748925207706063,0.4553291666666666,0.0,0.48704555265938354,0,10
0.3295,0.0358,0.31893333333333335,0.021948652198561302,0.30959907054901126,0.2821166666666667,0.0541470374689757,0.3127109842523638,0.3675916666666666,0.13493576558249257,0.37010629021905134,0.4553291666666666,0.0,0.47444190844663287,0,11
0.2635,-0.066,0.2955666666666667,0.033039572232906086,0.28654953527450566,0.2765666666666667,0.054047522299053255,0.2986507030374027,0.33490833333333336,0.10237832208692127,0.35370532249304343,0.4553291666666666,0.0,0.4575665557709022,0,12
0.368,0.10449999999999998,0.32033333333333336,0.052849629453132485,0.32727476763725283,0.2966166666666667,0.06280195591433961,0.31846478788385907,0.3219916666666667,0.08475045141562122,0.35590450364795984,0.4553291666666666,0.0,0.4504012313092301,0,13
0.326,-0.04199999999999998,0.31916666666666665,0.052584059688592026,0.3266373838186264,0.31905,0.03603813258203021,0.3206177056313279,0.30946666666666667,0.06962988299617245,0.35130381077904294,0.4553291666666666,0.0,0.4404491328044917,0,14
0.314,-0.01200000000000001,0.336,0.028354893757516868,0.32031869190931317,0.31578333333333336,0.035336973082971526,0.31872693259380563,0.304425,0.06661812645764915,0.3455647629668825,0.4553291666666666,0.18187386809249848,0.4303332021801324,0,15
0.3327,0.018699999999999994,0.3242333333333334,0.009474351341036868,0.3265093459546566,0.3222833333333333,0.034025015307368386,0.32271923756700405,0.2947666666666667,0.050191783705256114,0.3435855686642852,0.43769583333333334,0.17169602177956114,0.4225225460057218,0,16
0.272,-0.060699999999999976,0.30623333333333336,0.031086385015524253,0.29925467297732833,0.31270000000000003,0.0392779836549687,0.3082280268335743,0.29740833333333333,0.04784380758512522,0.33257240425439516,0.42037083333333336,0.16625390869329085,0.4104807423252641,0,17
0.5276,0.25559999999999994,0.3774333333333333,0.13354266484286356,0.41342733648866414,0.3567166666666666,0.08927526906521562,0.37090573345255307,0.31664166666666665,0.08186913569097903,0.362576649753719,0.410225,0.1506139558462368,0.419850282939243,1,0
0.5559,0.028299999999999992,0.45183333333333325,0.15638172314350987,0.48466366824433205,0.3880333333333333,0.12125399237413437,0.423761238180395,0.342325,0.10370592272908506,0.3923187036377622,0.4070583333333333,0.14649316623523154,0.43073426030410356,0,1
0.7236,0.16770000000000007,0.6023666666666666,0.10594037631296842,0.604131834122166,0.4543,0.17659098504736861,0.5094294558431393,0.38667499999999994,0.14054869828962893,0.44328505692426035,0.4148375,0.15817891579529145,0.4541635194797753,0,2
0.5308,-0.19279999999999997,0.6034333333333334,0.10482138776668314,0.567465917061083,0.4904333333333333,0.16386356113140782,0.5155353256022424,0.40310833333333335,0.14522950776010526,0.456748894320528,0.4084083333333333,0.14962076093059165,0.4602944379213933,0,3
0.5416,0.01079999999999992,0.5986666666666666,0.10833011277264207,0.5545329585305414,0.52525,0.14472135640602582,0.5229823754301731,0.4237666666666666,0.1458817287664183,0.46980291057890833,0.40262916666666665,0.14109816650325296,0.46679888288768184,0,4
0.5013,-0.0403,0.5245666666666667,0.020860568864087763,0.5279164792652706,0.5634666666666667,0.08049386726121817,0.5167874110215522,0.4380833333333333,0.14421003516546374,0.4746486166436916,0.40283749999999996,0.14124609979224817,0.4695589722566673,0,5
0.7174,0.21610000000000007,0.5867666666666667,0.11491224187758829,0.6226582396326353,0.5951,0.09879408889199766,0.574105293586823,0.4759083333333333,0.1534842512402752,0.5119949833138929,0.40540833333333337,0.14651192240154756,0.48938625447613393,1,0
0.7285,0.011099999999999999,0.6490666666666667,0.1280899813932899,0.6755791198163177,0.6238666666666667,0.1096313398014755,0.6182180668477307,0.50595,0.165271096851644,0.5453034474194479,0.41397083333333334,0.15914348592486854,0.5085153541180433,0,1
0.8106,0.08209999999999995,0.7521666666666667,0.050908185327443636,0.7430895599081588,0.6383666666666666,0.12942662271212432,0.6731843334626648,0.5463333333333333,0.1761506965038399,0.5861183016626098,0.4279,0.17831166900780168,0.5326821257885999,0,2
0.6601,-0.15049999999999997,0.7330666666666668,0.07535385413721946,0.7015947799540794,0.6599166666666667,0.118213018177638,0.669445952473332,0.575175,0.16245327230258622,0.5975001014068237,0.43979999999999997,0.18403128514750822,0.5428755557255119,0,3
0.7944,0.13429999999999997,0.7550333333333334,0.08261273106085616,0.7479973899770397,0.70205,0.11252307763298992,0.7051471089095229,0.6136499999999999,0.15427345556157462,0.6277923934980816,0.4542083333333333,0.197773930925244,0.562997511267471,0,4
0.7261,-0.06830000000000003,0.7268666666666667,0.06715328237199837,0.7370486949885198,0.7395166666666667,0.05506822737901155,0.7111336492210878,0.6514916666666667,0.11303244472542437,0.6429166406522229,0.47445000000000004,0.19977912150999252,0.5760457103660733,0,5
0.8739,0.14780000000000004,0.7981333333333334,0.07397069239457849,0.8054743474942598,0.7656,0.07569708052494387,0.7576383208722056,0.6803499999999999,0.12234910929571415,0.6784525420903424,0.4984958333333333,0.21183391459629033,0.5998740535367875,0,6
0.834,-0.03990000000000005,0.8113333333333334,0.07646269242796351,0.81973717374713,0.7831833333333332,0.07758524129411785,0.7794559434801469,0.703525,0.12297002683581093,0.7023829202302898,0.522925,0.2154302716809357,0.6186041292538444,0,7
0.7046,-0.12939999999999996,0.8041666666666667,0.08850504693707215,0.762168586873565,0.7655166666666666,0.0820345638536983,0.7580685310572478,0.7019416666666668,0.12281026355045979,0.7027240094256298,0.5443083333333333,0.2063721520577027,0.6254837989135369,0,8
0.8224,0.11780000000000002,0.787,0.07159580993326364,0.7922842934367825,0.7925666666666666,0.06539292520346897,0.7764489507551771,0.7262416666666667,0.11443173001110048,0.7211357002832253,0.5646749999999999,0.2087790016302865,0.6412370950004539,0,9
0.7155,-0.1069,0.7475,0.06509385531676565,0.7538921467183912,0.7794166666666666,0.07249765283556767,0.7590349648251264,0.7407333333333334,0.0988771352679068,0.7202686694704213,0.58225,0.20263986474188328,0.6471781274004176,0,10
0.7939,0.07840000000000003,0.7772666666666667,0.05535705314892902,0.7738960733591956,0.7907166666666666,0.06764688955647914,0.7689964034465189,0.7651166666666667,0.06460184114085243,0.7315965664749718,0.6016,0.19960548698566047,0.6589158772083842,0,11
0.826,0.032099999999999906,0.7784666666666666,0.05684367452349776,0.7999480366795978,0.7827333333333333,0.05800612611325195,0.785283145318942,0.7741666666666666,0.06491564222944003,0.7461201716326685,0.6250375,0.19101948640068814,0.6722826070317135,0,12
0.8917,0.06570000000000009,0.8372,0.04985268297694746,0.8458240183397989,0.79235,0.07143407450229773,0.8156879609421015,0.7877666666666667,0.07126363771662314,0.7685170683045657,0.6468583333333333,0.19029122513221391,0.6898359984691764,0,13
0.9582,0.0665,0.8919666666666668,0.06610040342791698,0.9020120091698995,0.8346166666666667,0.08318830246294535,0.8564056863872154,0.8000666666666666,0.08664150100829134,0.7976990577961709,0.6732,0.18768354726252265,0.7113051185916424,0,14
1.036,0.07779999999999998,0.9619666666666667,0.07222370340361528,0.9690060045849498,0.8702166666666667,0.11610625162611389,0.9077183474194395,0.8313916666666668,0.09856841148372177,0.8343607412121445,0.7032833333333334,0.1854555675525326,0.737280709104311,0,15
1.0893,0.0532999999999999,1.0278333333333334,0.0659304431452831,1.0291530022924749,0.9325166666666665,0.1167697121117735,0.9595988195853139,0.8559666666666668,0.12239065868493958,0.8735821656410454,0.7348083333333334,0.18402288354078894,0.7654422523759661,0,16
1.1463,0.05700000000000016,1.0905333333333334,0.055160342034231966,1.0877265011462374,0.99125,0.12162806830661994,1.01294201398951,0.8909833333333333,0.14061174678288216,0.915538755542423,0.7712374999999999,0.17472531439127686,0.7959108721858889,0,17
1.2485,0.10219999999999985,1.1613666666666667,0.08066234148184331,1.1681132505731187,1.0616666666666668,0.12890763618446532,1.0802442957067928,0.9222000000000001,0.17407439893228524,0.9667635623820503,0.801275,0.192119951773795,0.8321180024110177,0,18
1.226,-0.022499999999999964,1.2069333333333334,0.05370161388015755,1.1970566252865593,1.1173833333333334,0.1118718805896571,1.121888782647709,0.9548666666666666,0.19188792341237937,1.0066460912463504,0.8291958333333334,0.2032779666393153,0.8636285622181363,0,19
1.4177,0.19169999999999998,1.2973999999999999,0.10478850127757477,1.3073783126432796,1.1939666666666666,0.13582143669784436,1.2064062733197922,1.0142916666666666,0.216214550256046,1.0698851541315273,0.8581166666666667,0.23456872111928373,0.9079542772406854,0,20
1.6226,0.20490000000000008,1.4221000000000001,0.19833660781610746,1.4649891563216397,1.2917333333333334,0.19680470184085186,1.3253187666569946,1.080975,0.2686824185641006,1.1549182073420616,0.9036083333333332,0.27132107710986636,0.9651259350614306,0,21
1.6297,0.007099999999999884,1.5566666666666666,0.12040101051624871,1.54734457816082,1.3818000000000001,0.20891655750562224,1.4122848333264246,1.1571583333333333,0.284760347272558,1.2279615600586675,0.9489458333333333,0.297816346938215,1.0182918602565163,0,22
1.8029,0.17320000000000002,1.6850666666666667,0.10210839012213413,1.6751222890804098,1.4912333333333334,0.2316211015142332,1.5238891666617318,1.2412416666666666,0.3150986294604892,1.3164136277419494,1.0031791666666667,0.32957390670665065,1.081060511435995,0,23
1.9292,0.12630000000000008,1.7872666666666666,0.1503607772437149,1.802161144540205,1.6046833333333332,0.2545237074747003,1.6396922619012368,1.333175,0.34266320365099534,1.410688454243188,1.0536708333333333,0.3737527158303732,1.1489116705211155,0,24
2.0973,0.16810000000000014,1.9431333333333332,0.1476937484571849,1.9497305722701026,1.7499,0.24357931767701518,1.770437329929455,1.4336416666666667,0.3765227276934246,1.516320999744236,1.1107041666666666,0.4231483278629237,1.2247827368794262,0,25
2.1929,0.09559999999999969,2.0731333333333333,0.13350072409292105,2.071315286135051,1.8791,0.2376513160072974,1.8911409499496106,1.536533333333333,0.4025883422720199,1.6204100767066612,1.1683000000000001,0.4718015546355498,1.3022321179290721,0,26
2.3642,0.1713,2.2181333333333333,0.1352273764196224,2.217757643067525,2.0027000000000004,0.26842456668494474,2.026300678535436,1.6472166666666668,0.4338349075047979,1.7348392956748673,1.2393041666666667,0.5179657378959133,1.3871895484947463,0,27
2.4655,0.10130000000000017,2.340866666666667,0.13778977949519428,2.341628821533763,2.142,0.2525417351647056,2.1517861989538827,1.7619,0.4543556276350452,1.847248634801811,1.3089333333333333,0.565681383409629,1.4734543846151666,0,28
2.5899,0.12440000000000007,2.4732000000000003,0.11304684869557759,2.4657644107668815,2.2731666666666666,0.24547263527054672,2.276961570681345,1.8821999999999999,0.4674675448141239,1.9615026909861477,1.3865916666666667,0.6085026575746093,1.5627700338459534,0,29
2.6739,0.08400000000000007,2.5764333333333336,0.10485062390531624,2.569832205383441,2.3972833333333337,0.22411092268487673,2.390372550486675,2.0009833333333336,0.47287172935611393,2.0711022769882788,1.4615916666666668,0.6519417864894184,1.6516604311382772,0,30
