timestamp,consumption_kwh
2012-02-02 05:30:00,0.605
2012-02-02 06:00:00,0.569
2012-02-02 06:30:00,0.592
2012-02-02 07:00:00,0.608
2012-02-02 07:30:00,0.631
2012-02-02 08:00:00,0.991
2012-02-02 08:30:00,1.464
2012-02-02 09:00:00,1.295
2012-02-02 09:30:00,0.86
2012-02-02 10:00:00,1.586
2012-02-02 10:30:00,0.889
2012-02-02 11:00:00,0.848
2012-02-02 11:30:00,1.695
2012-02-02 12:00:00,2.291
2012-02-02 12:30:00,1.637
2012-02-02 13:00:00,0.932
2012-02-02 13:30:00,1.745
2012-02-02 14:00:00,1.586
2012-02-02 14:30:00,1.159
2012-02-02 15:00:00,0.595
2012-02-02 15:30:00,0.38
2012-02-02 16:00:00,0.384
2012-02-02 16:30:00,0.447
2012-02-02 17:00:00,1.159
2012-02-02 17:30:00,1.212
2012-02-02 18:00:00,1.582
2012-02-02 18:30:00,0.855
2012-02-02 19:00:00,1.598
2012-02-02 19:30:00,1.077
2012-02-02 20:00:00,0.795
2012-02-02 20:30:00,0.816
2012-02-02 21:00:00,1.359
2012-02-02 21:30:00,0.847
2012-02-02 22:00:00,0.776
2012-02-02 22:30:00,0.843
2012-02-02 23:00:00,0.58
2012-02-02 23:30:00,0.444
2012-02-03 00:00:00,0.486
2012-02-03 00:30:00,0.482
2012-02-03 01:00:00,0.479
2012-02-03 01:30:00,0.493
2012-02-03 02:00:00,0.452
2012-02-03 02:30:00,0.443
2012-02-03 03:00:00,0.445
2012-02-03 03:30:00,0.488
2012-02-03 04:00:00,0.481
2012-02-03 04:30:00,0.485
2012-02-03 05:00:00,0.487
2012-02-03 05:30:00,0.48
2012-02-03 06:00:00,0.497
2012-02-03 06:30:00,0.488
2012-02-03 07:00:00,0.514
2012-02-03 07:30:00,0.622
2012-02-03 08:00:00,0.637
2012-02-03 08:30:00,1.161
2012-02-03 09:00:00,1.922
2012-02-03 09:30:00,1.968
2012-02-03 10:00:00,1.067
2012-02-03 10:30:00,1.461
2012-02-03 11:00:00,1.043
2012-02-03 11:30:00,1.094
2012-02-03 12:00:00,0.981
2012-02-03 12:30:00,1.301
2012-02-03 13:00:00,0.949
2012-02-03 13:30:00,0.915
2012-02-03 14:00:00,0.968
2012-02-03 14:30:00,0.919
2012-02-03 15:00:00,0.906
2012-02-03 15:30:00,0.895
2012-02-03 16:00:00,0.89
2012-02-03 16:30:00,0.883
2012-02-03 17:00:00,1.682
2012-02-03 17:30:00,2.064
2012-02-03 18:00:00,1.703
2012-02-03 18:30:00,1.828
2012-02-03 19:00:00,1.431
2012-02-03 19:30:00,0.702
2012-02-03 20:00:00,0.998
2012-02-03 20:30:00,0.794
2012-02-03 21:00:00,0.838
2012-02-03 21:30:00,0.854
2012-02-03 22:00:00,0.776
2012-02-03 22:30:00,0.932
2012-02-03 23:00:00,0.713
2012-02-03 23:30:00,0.727
2012-02-04 00:00:00,0.866
2012-02-04 00:30:00,0.762
2012-02-04 01:00:00,0.79
2012-02-04 01:30:00,0.788
2012-02-04 02:00:00,0.589
2012-02-04 02:30:00,0.43
2012-02-04 03:00:00,0.432
2012-02-04 03:30:00,0.42
2012-02-04 04:00:00,0.432
2012-02-04 04:30:00,0.411
2012-02-04 05:00:00,0.375
2012-02-04 05:30:00,0.385
2012-02-04 06:00:00,0.398
2012-02-04 06:30:00,0.46
2012-02-04 07:00:00,0.46
2012-02-04 07:30:00,0.449
2012-02-04 08:00:00,0.461
2012-02-04 08:30:00,0.591
2012-02-04 09:00:00,0.553
2012-02-04 09:30:00,0.609
2012-02-04 10:00:00,0.556
2012-02-04 10:30:00,0.645
2012-02-04 11:00:00,1.151
2012-02-04 11:30:00,2.195
2012-02-04 12:00:00,2.3
2012-02-04 12:30:00,1.37
2012-02-04 13:00:00,0.87
2012-02-04 13:30:00,1.886
2012-02-04 14:00:00,3.068
2012-02-04 14:30:00,2.651
2012-02-04 15:00:00,1.24
2012-02-04 15:30:00,1.316
2012-02-04 16:00:00,0.921
2012-02-04 16:30:00,0.864
2012-02-04 17:00:00,1.155
2012-02-04 17:30:00,1.157
2012-02-04 18:00:00,1.107
2012-02-04 18:30:00,1.162
2012-02-04 19:00:00,1.176
2012-02-04 19:30:00,1.091
2012-02-04 20:00:00,1.741
2012-02-04 20:30:00,1.07
2012-02-04 21:00:00,1.073
2012-02-04 21:30:00,1.011
2012-02-04 22:00:00,1.001
2012-02-04 22:30:00,1.052
2012-02-04 23:00:00,1.05
2012-02-04 23:30:00,1.035
2012-02-05 00:00:00,1.046
2012-02-05 00:30:00,1.077
2012-02-05 01:00:00,0.932
2012-02-05 01:30:00,0.906
2012-02-05 02:00:00,0.897
2012-02-05 02:30:00,0.877
2012-02-05 03:00:00,0.871
2012-02-05 03:30:00,0.892
2012-02-05 04:00:00,0.908
2012-02-05 04:30:00,0.925
2012-02-05 05:00:00,0.921
2012-02-05 05:30:00,0.918
2012-02-05 06:00:00,0.931
2012-02-05 06:30:00,0.907
2012-02-05 07:00:00,0.901
2012-02-05 07:30:00,0.949
2012-02-05 08:00:00,1.04
2012-02-05 08:30:00,1.05
2012-02-05 09:00:00,1.034
2012-02-05 09:30:00,0.973
2012-02-05 10:00:00,1.222
2012-02-05 10:30:00,1.008
2012-02-05 11:00:00,1.42
2012-02-05 11:30:00,2.48
2012-02-05 12:00:00,1.127
2012-02-05 12:30:00,1.141
2012-02-05 13:00:00,1.123
2012-02-05 13:30:00,1.075
2012-02-05 14:00:00,1.039
2012-02-05 14:30:00,0.982
2012-02-05 15:00:00,0.944
2012-02-05 15:30:00,2.804
2012-02-05 16:00:00,1.359
2012-02-05 16:30:00,2.044
2012-02-05 17:00:00,1.283
2012-02-05 17:30:00,1.107
2012-02-05 18:00:00,1.163
2012-02-05 18:30:00,0.984
2012-02-05 19:00:00,1.152
2012-02-05 19:30:00,0.976
2012-02-05 20:00:00,0.999
2012-02-05 20:30:00,0.856
2012-02-05 21:00:00,0.674
2012-02-05 21:30:00,0.757
2012-02-05 22:00:00,0.688
2012-02-05 22:30:00,0.715
2012-02-05 23:00:00,0.521
2012-02-05 23:30:00,0.367
2012-02-06 00:00:00,0.386
2012-02-06 00:30:00,0.395
2012-02-06 01:00:00,0.417
2012-02-06 01:30:00,0.431
2012-02-06 02:00:00,0.412
2012-02-06 02:30:00,0.424
2012-02-06 03:00:00,0.422
2012-02-06 03:30:00,0.425
2012-02-06 04:00:00,0.426
2012-02-06 04:30:00,0.392
2012-02-06 05:00:00,0.39
2012-02-06 05:30:00,0.397
2012-02-06 06:00:00,0.405
2012-02-06 06:30:00,0.434
2012-02-06 07:00:00,0.429
2012-02-06 07:30:00,0.427
2012-02-06 08:00:00,1.3
2012-02-06 08:30:00,0.989
2012-02-06 09:00:00,1.956
2012-02-06 09:30:00,1.936
2012-02-06 10:00:00,1.163
2012-02-06 10:30:00,0.933
2012-02-06 11:00:00,0.828
2012-02-06 11:30:00,0.847
2012-02-06 12:00:00,0.846
2012-02-06 12:30:00,0.808
2012-02-06 13:00:00,1.01
2012-02-06 13:30:00,1.295
2012-02-06 14:00:00,1.089
2012-02-06 14:30:00,0.873
2012-02-06 15:00:00,0.902
2012-02-06 15:30:00,0.79
2012-02-06 16:00:00,2.102
2012-02-06 16:30:00,2.604
2012-02-06 17:00:00,3.265
2012-02-06 17:30:00,1.481
2012-02-06 18:00:00,1.767
2012-02-06 18:30:00,1.908
2012-02-06 19:00:00,1.183
2012-02-06 19:30:00,1.082
2012-02-06 20:00:00,1.259
2012-02-06 20:30:00,1.057
2012-02-06 21:00:00,1.082
2012-02-06 21:30:00,1.08
2012-02-06 22:00:00,0.989
2012-02-06 22:30:00,0.99
2012-02-06 23:00:00,1.024
2012-02-06 23:30:00,0.785
2012-02-07 00:00:00,0.688
2012-02-07 00:30:00,0.68
2012-02-07 01:00:00,0.669
2012-02-07 01:30:00,0.685
2012-02-07 02:00:00,0.669
2012-02-07 02:30:00,0.67
2012-02-07 03:00:00,0.639
2012-02-07 03:30:00,0.619
2012-02-07 04:00:00,0.642
2012-02-07 04:30:00,0.628
2012-02-07 05:00:00,0.678
2012-02-07 05:30:00,0.664
2012-02-07 06:00:00,0.67
2012-02-07 06:30:00,0.629
2012-02-07 07:00:00,0.73
2012-02-07 07:30:00,0.817
2012-02-07 08:00:00,0.797
2012-02-07 08:30:00,2.255
2012-02-07 09:00:00,2.232
2012-02-07 09:30:00,1.101
2012-02-07 10:00:00,1.119
2012-02-07 10:30:00,1.025
2012-02-07 11:00:00,1.042
2012-02-07 11:30:00,1.268
2012-02-07 12:00:00,2.122
2012-02-07 12:30:00,1.767
2012-02-07 13:00:00,1.245
2012-02-07 13:30:00,0.906
2012-02-07 14:00:00,0.756
2012-02-07 14:30:00,0.783
2012-02-07 15:00:00,0.873
2012-02-07 15:30:00,0.77
2012-02-07 16:00:00,0.674
2012-02-07 16:30:00,1.217
2012-02-07 17:00:00,2.181
2012-02-07 17:30:00,1.144
2012-02-07 18:00:00,2.11
2012-02-07 18:30:00,1.477
2012-02-07 19:00:00,1.006
2012-02-07 19:30:00,0.849
2012-02-07 20:00:00,0.719
2012-02-07 20:30:00,0.831
2012-02-07 21:00:00,0.736
2012-02-07 21:30:00,0.752
2012-02-07 22:00:00,0.957
2012-02-07 22:30:00,0.805
2012-02-07 23:00:00,0.769
2012-02-07 23:30:00,0.717
2012-02-08 00:00:00,0.577
2012-02-08 00:30:00,0.585
2012-02-08 01:00:00,0.612
2012-02-08 01:30:00,0.619
2012-02-08 02:00:00,0.617
2012-02-08 02:30:00,0.609
2012-02-08 03:00:00,0.621
2012-02-08 03:30:00,0.631
2012-02-08 04:00:00,0.62
2012-02-08 04:30:00,0.612
2012-02-08 05:00:00,0.626
2012-02-08 05:30:00,0.577
2012-02-08 06:00:00,0.584
2012-02-08 06:30:00,0.576
2012-02-08 07:00:00,0.607
2012-02-08 07:30:00,0.788
2012-02-08 08:00:00,0.787
2012-02-08 08:30:00,1.052
2012-02-08 09:00:00,1.53
2012-02-08 09:30:00,2.273
2012-02-08 10:00:00,1.469
2012-02-08 10:30:00,1.839
2012-02-08 11:00:00,1.967
2012-02-08 11:30:00,1.491
2012-02-08 12:00:00,1.972
2012-02-08 12:30:00,2.381
2012-02-08 13:00:00,0.672
2012-02-08 13:30:00,0.574
2012-02-08 14:00:00,0.58
2012-02-08 14:30:00,0.573
2012-02-08 15:00:00,0.586
2012-02-08 15:30:00,0.781
2012-02-08 16:00:00,0.6
2012-02-08 16:30:00,0.635
2012-02-08 17:00:00,0.746
2012-02-08 17:30:00,1.019
2012-02-08 18:00:00,1.423
2012-02-08 18:30:00,1.09
2012-02-08 19:00:00,1.923
2012-02-08 19:30:00,2.715
2012-02-08 20:00:00,1.654
2012-02-08 20:30:00,1.229
2012-02-08 21:00:00,1.265
2012-02-08 21:30:00,1.111
2012-02-08 22:00:00,1.225
2012-02-08 22:30:00,1.208
2012-02-08 23:00:00,1.0
2012-02-08 23:30:00,0.911
2012-02-09 00:00:00,0.944
2012-02-09 00:30:00,0.929
2012-02-09 01:00:00,0.946
2012-02-09 01:30:00,0.934
2012-02-09 02:00:00,0.932
2012-02-09 02:30:00,0.921
2012-02-09 03:00:00,0.926
2012-02-09 03:30:00,0.925
2012-02-09 04:00:00,0.886
2012-02-09 04:30:00,0.885
2012-02-09 05:00:00,0.885
2012-02-09 05:30:00,0.909
2012-02-09 06:00:00,0.931
2012-02-09 06:30:00,0.905
2012-02-09 07:00:00,0.943
2012-02-09 07:30:00,1.041
2012-02-09 08:00:00,1.037
2012-02-09 08:30:00,1.355
2012-02-09 09:00:00,1.554
2012-02-09 09:30:00,1.206
2012-02-09 10:00:00,1.118
2012-02-09 10:30:00,1.149
2012-02-09 11:00:00,1.277
2012-02-09 11:30:00,1.318
2012-02-09 12:00:00,1.045
2012-02-09 12:30:00,0.993
2012-02-09 13:00:00,0.989
2012-02-09 13:30:00,1.629
2012-02-09 14:00:00,2.27
2012-02-09 14:30:00,2.004
2012-02-09 15:00:00,1.062
2012-02-09 15:30:00,1.07
2012-02-09 16:00:00,0.751
2012-02-09 16:30:00,0.765
2012-02-09 17:00:00,0.735
2012-02-09 17:30:00,0.73
2012-02-09 18:00:00,1.53
2012-02-09 18:30:00,1.618
2012-02-09 19:00:00,1.009
2012-02-09 19:30:00,2.165
2012-02-09 20:00:00,1.213
2012-02-09 20:30:00,0.78
2012-02-09 21:00:00,0.772
2012-02-09 21:30:00,1.063
2012-02-09 22:00:00,1.031
2012-02-09 22:30:00,1.11
2012-02-09 23:00:00,1.008
2012-02-09 23:30:00,0.914
2012-02-10 00:00:00,0.676
2012-02-10 00:30:00,0.72
2012-02-10 01:00:00,0.636
2012-02-10 01:30:00,0.657
2012-02-10 02:00:00,0.666
2012-02-10 02:30:00,0.627
2012-02-10 03:00:00,0.636
2012-02-10 03:30:00,0.655
2012-02-10 04:00:00,0.646
2012-02-10 04:30:00,0.627
2012-02-10 05:00:00,0.61
2012-02-10 05:30:00,0.604
2012-02-10 06:00:00,0.623
2012-02-10 06:30:00,0.588
2012-02-10 07:00:00,0.647
2012-02-10 07:30:00,0.698
2012-02-10 08:00:00,0.821
2012-02-10 08:30:00,1.28
2012-02-10 09:00:00,2.177
2012-02-10 09:30:00,1.221
2012-02-10 10:00:00,1.991
2012-02-10 10:30:00,2.635
2012-02-10 11:00:00,2.401
2012-02-10 11:30:00,2.038
2012-02-10 12:00:00,2.021
2012-02-10 12:30:00,2.55
2012-02-10 13:00:00,2.383
2012-02-10 13:30:00,1.511
2012-02-10 14:00:00,1.133
2012-02-10 14:30:00,1.07
2012-02-10 15:00:00,1.028
2012-02-10 15:30:00,0.969
2012-02-10 16:00:00,0.923
2012-02-10 16:30:00,1.665
2012-02-10 17:00:00,2.065
2012-02-10 17:30:00,1.536
2012-02-10 18:00:00,1.613
2012-02-10 18:30:00,1.91
2012-02-10 19:00:00,1.162
2012-02-10 19:30:00,1.084
2012-02-10 20:00:00,1.119
2012-02-10 20:30:00,0.94
2012-02-10 21:00:00,0.976
2012-02-10 21:30:00,0.693
2012-02-10 22:00:00,0.697
2012-02-10 22:30:00,0.703
2012-02-10 23:00:00,0.686
2012-02-10 23:30:00,0.696
2012-02-11 00:00:00,0.686
2012-02-11 00:30:00,2.063
2012-02-11 01:00:00,2.038
2012-02-11 01:30:00,2.036
2012-02-11 02:00:00,2.006
2012-02-11 02:30:00,2.03
2012-02-11 03:00:00,2.025
2012-02-11 03:30:00,2.038
2012-02-11 04:00:00,1.703
2012-02-11 04:30:00,0.67
2012-02-11 05:00:00,0.692
2012-02-11 05:30:00,0.686
2012-02-11 06:00:00,0.685
2012-02-11 06:30:00,0.744
2012-02-11 07:00:00,0.747
2012-02-11 07:30:00,0.732
2012-02-11 08:00:00,0.784
2012-02-11 08:30:00,0.824
2012-02-11 09:00:00,0.817
2012-02-11 09:30:00,0.788
2012-02-11 10:00:00,0.78
2012-02-11 10:30:00,0.803
2012-02-11 11:00:00,0.744
2012-02-11 11:30:00,0.782
2012-02-11 12:00:00,0.895
2012-02-11 12:30:00,1.773
2012-02-11 13:00:00,0.996
2012-02-11 13:30:00,2.107
2012-02-11 14:00:00,1.74
2012-02-11 14:30:00,3.321
2012-02-11 15:00:00,1.669
2012-02-11 15:30:00,0.672
2012-02-11 16:00:00,0.475
2012-02-11 16:30:00,0.434
2012-02-11 17:00:00,0.352
2012-02-11 17:30:00,0.454
2012-02-11 18:00:00,0.693
2012-02-11 18:30:00,0.693
2012-02-11 19:00:00,0.764
2012-02-11 19:30:00,1.092
2012-02-11 20:00:00,1.023
2012-02-11 20:30:00,0.839
2012-02-11 21:00:00,0.767
2012-02-11 21:30:00,0.751
2012-02-11 22:00:00,1.322
2012-02-11 22:30:00,1.395
2012-02-11 23:00:00,1.029
2012-02-11 23:30:00,0.753
2012-02-12 00:00:00,0.734
2012-02-12 00:30:00,0.606
2012-02-12 01:00:00,0.606
2012-02-12 01:30:00,0.59
2012-02-12 02:00:00,0.606
2012-02-12 02:30:00,0.604
2012-02-12 03:00:00,0.609
2012-02-12 03:30:00,0.596
2012-02-12 04:00:00,0.634
2012-02-12 04:30:00,0.576
2012-02-12 05:00:00,0.594
2012-02-12 05:30:00,0.575
2012-02-12 06:00:00,0.598
2012-02-12 06:30:00,0.638
2012-02-12 07:00:00,0.644
2012-02-12 07:30:00,0.801
2012-02-12 08:00:00,0.81
2012-02-12 08:30:00,0.83
2012-02-12 09:00:00,0.783
2012-02-12 09:30:00,0.756
2012-02-12 10:00:00,1.698
2012-02-12 10:30:00,1.78
2012-02-12 11:00:00,1.813
2012-02-12 11:30:00,0.927
2012-02-12 12:00:00,0.819
2012-02-12 12:30:00,0.803
2012-02-12 13:00:00,1.442
2012-02-12 13:30:00,2.162
2012-02-12 14:00:00,0.982
2012-02-12 14:30:00,0.99
2012-02-12 15:00:00,0.778
2012-02-12 15:30:00,0.771
2012-02-12 16:00:00,1.048
2012-02-12 16:30:00,1.084
2012-02-12 17:00:00,0.775
2012-02-12 17:30:00,1.11
2012-02-12 18:00:00,0.855
2012-02-12 18:30:00,0.845
2012-02-12 19:00:00,1.15
2012-02-12 19:30:00,1.053
2012-02-12 20:00:00,1.03
2012-02-12 20:30:00,0.689
2012-02-12 21:00:00,0.682
2012-02-12 21:30:00,0.894
2012-02-12 22:00:00,0.759
2012-02-12 22:30:00,0.729
2012-02-12 23:00:00,0.808
2012-02-12 23:30:00,0.592
2012-02-13 00:00:00,0.231
2012-02-13 00:30:00,0.233
2012-02-13 01:00:00,0.232
2012-02-13 01:30:00,0.206
2012-02-13 02:00:00,0.196
2012-02-13 02:30:00,0.197
2012-02-13 03:00:00,0.228
2012-02-13 03:30:00,0.236
2012-02-13 04:00:00,0.236
2012-02-13 04:30:00,0.235
2012-02-13 05:00:00,0.233
2012-02-13 05:30:00,0.231
2012-02-13 06:00:00,0.199
2012-02-13 06:30:00,0.192
2012-02-13 07:00:00,0.192
2012-02-13 07:30:00,0.199
2012-02-13 08:00:00,0.385
2012-02-13 08:30:00,0.403
2012-02-13 09:00:00,0.399
2012-02-13 09:30:00,0.399
2012-02-13 10:00:00,0.374
2012-02-13 10:30:00,0.605
2012-02-13 11:00:00,0.435
2012-02-13 11:30:00,0.591
2012-02-13 12:00:00,0.593
2012-02-13 12:30:00,0.603
2012-02-13 13:00:00,0.663
2012-02-13 13:30:00,0.63
2012-02-13 14:00:00,0.286
2012-02-13 14:30:00,0.204
2012-02-13 15:00:00,0.208
2012-02-13 15:30:00,0.21
2012-02-13 16:00:00,0.244
2012-02-13 16:30:00,0.766
2012-02-13 17:00:00,0.493
2012-02-13 17:30:00,0.639
2012-02-13 18:00:00,0.636
2012-02-13 18:30:00,0.632
2012-02-13 19:00:00,0.644
2012-02-13 19:30:00,0.606
2012-02-13 20:00:00,0.658
2012-02-13 20:30:00,0.636
2012-02-13 21:00:00,0.558
2012-02-13 21:30:00,0.527
2012-02-13 22:00:00,0.631
2012-02-13 22:30:00,0.697
2012-02-13 23:00:00,0.576
2012-02-13 23:30:00,0.567
2012-02-14 00:00:00,0.586
2012-02-14 00:30:00,0.591
2012-02-14 01:00:00,0.562
2012-02-14 01:30:00,0.282
2012-02-14 02:00:00,0.064
2012-02-14 02:30:00,0.055
2012-02-14 03:00:00,0.064
2012-02-14 03:30:00,0.094
2012-02-14 04:00:00,0.092
2012-02-14 04:30:00,0.091
2012-02-14 05:00:00,0.09
2012-02-14 05:30:00,0.091
2012-02-14 06:00:00,0.09
2012-02-14 06:30:00,0.09
2012-02-14 07:00:00,0.086
2012-02-14 07:30:00,0.164
2012-02-14 08:00:00,0.2
2012-02-14 08:30:00,0.214
2012-02-14 09:00:00,0.245
2012-02-14 09:30:00,0.252
2012-02-14 10:00:00,0.254
2012-02-14 10:30:00,0.248
2012-02-14 11:00:00,0.236
2012-02-14 11:30:00,0.172
2012-02-14 12:00:00,0.23
2012-02-14 12:30:00,0.832
2012-02-14 13:00:00,1.348
2012-02-14 13:30:00,2.195
2012-02-14 14:00:00,2.164
2012-02-14 14:30:00,1.327
2012-02-14 15:00:00,2.273
2012-02-14 15:30:00,2.563
2012-02-14 16:00:00,1.511
2012-02-14 16:30:00,1.174
2012-02-14 17:00:00,1.829
2012-02-14 17:30:00,2.589
2012-02-14 18:00:00,1.155
2012-02-14 18:30:00,1.046
2012-02-14 19:00:00,1.021
2012-02-14 19:30:00,1.411
2012-02-14 20:00:00,0.824
2012-02-14 20:30:00,0.588
2012-02-14 21:00:00,1.273
2012-02-14 21:30:00,1.631
2012-02-14 22:00:00,0.764
2012-02-14 22:30:00,0.512
2012-02-14 23:00:00,0.49
2012-02-14 23:30:00,0.5
2012-02-15 00:00:00,0.565
2012-02-15 00:00:00,0.565
2012-02-15 00:30:00,0.572
2012-02-15 01:00:00,0.562
2012-02-15 01:30:00,0.541
2012-02-15 02:00:00,0.316
2012-02-15 02:30:00,0.26
2012-02-15 03:00:00,0.269
2012-02-15 03:30:00,0.256
2012-02-15 04:00:00,0.226
2012-02-15 04:30:00,0.212
2012-02-15 05:00:00,0.22
2012-02-15 05:30:00,0.252
2012-02-15 06:00:00,0.258
2012-02-15 06:30:00,0.256
2012-02-15 07:00:00,0.338
2012-02-15 07:30:00,0.434
2012-02-15 08:00:00,0.428
2012-02-15 08:30:00,0.43
2012-02-15 09:00:00,0.432
2012-02-15 09:30:00,0.409
2012-02-15 10:00:00,0.412
2012-02-15 10:30:00,0.387
2012-02-15 11:00:00,0.569
2012-02-15 11:30:00,0.579
2012-02-15 12:00:00,0.445
2012-02-15 12:30:00,0.433
2012-02-15 13:00:00,0.518
2012-02-15 13:30:00,0.781
2012-02-15 14:00:00,0.396
2012-02-15 14:30:00,0.61
2012-02-15 15:00:00,0.415
2012-02-15 15:30:00,0.364
2012-02-15 16:00:00,1.123
2012-02-15 16:30:00,0.322
2012-02-15 17:00:00,0.36
2012-02-15 17:30:00,0.363
2012-02-15 18:00:00,0.359
2012-02-15 18:30:00,0.832
2012-02-15 19:00:00,0.549
2012-02-15 19:30:00,0.566
2012-02-15 20:00:00,0.75
2012-02-15 20:30:00,0.534
2012-02-15 21:00:00,0.529
2012-02-15 21:30:00,0.517
2012-02-15 22:00:00,0.652
2012-02-15 22:30:00,0.543
2012-02-15 23:00:00,0.536
2012-02-15 23:30:00,0.506
2012-02-16 00:00:00,0.505
2012-02-16 00:30:00,0.51
2012-02-16 01:00:00,0.526
2012-02-16 01:30:00,0.525
2012-02-16 02:00:00,0.554
2012-02-16 02:30:00,0.504
2012-02-16 03:00:00,0.484
2012-02-16 03:30:00,0.507
2012-02-16 04:00:00,0.283
2012-02-16 04:30:00,0.254
2012-02-16 05:00:00,0.251
2012-02-16 05:30:00,0.255
2012-02-16 06:00:00,0.249
2012-02-16 06:30:00,0.26
2012-02-16 07:00:00,0.252
2012-02-16 07:30:00,0.259
2012-02-16 08:00:00,0.357
2012-02-16 08:30:00,0.358
2012-02-16 09:00:00,0.347
2012-02-16 09:30:00,0.34
2012-02-16 10:00:00,0.807
2012-02-16 10:30:00,2.033
2012-02-16 11:00:00,1.977
2012-02-16 11:30:00,2.038
2012-02-16 12:00:00,1.931
2012-02-16 12:30:00,0.746
2012-02-16 13:00:00,0.459
2012-02-16 13:30:00,0.387
2012-02-16 14:00:00,0.348
2012-02-16 14:30:00,0.895
2012-02-16 15:00:00,1.032
2012-02-16 15:30:00,0.699
2012-02-16 16:00:00,0.437
2012-02-16 16:30:00,0.439
2012-02-16 17:00:00,0.881
2012-02-16 17:30:00,1.539
2012-02-16 18:00:00,1.885
2012-02-16 18:30:00,0.805
2012-02-16 19:00:00,0.678
2012-02-16 19:30:00,0.856
2012-02-16 20:00:00,0.576
2012-02-16 20:30:00,0.629
2012-02-16 21:00:00,0.697
2012-02-16 21:30:00,0.59
2012-02-16 22:00:00,0.571
2012-02-16 22:30:00,0.593
2012-02-16 23:00:00,0.622
2012-02-16 23:30:00,0.569
2012-02-17 00:00:00,0.536
2012-02-17 00:30:00,0.504
2012-02-17 01:00:00,0.401
2012-02-17 01:30:00,0.278
2012-02-17 02:00:00,0.311
2012-02-17 02:30:00,0.292
2012-02-17 03:00:00,0.315
2012-02-17 03:30:00,0.292
2012-02-17 04:00:00,0.308
2012-02-17 04:30:00,0.314
2012-02-17 05:00:00,0.339
2012-02-17 05:30:00,0.258
2012-02-17 06:00:00,0.307
2012-02-17 06:30:00,0.31
2012-02-17 07:00:00,0.309
2012-02-17 07:30:00,0.367
2012-02-17 08:00:00,0.41
2012-02-17 08:30:00,0.4
2012-02-17 09:00:00,0.435
2012-02-17 09:30:00,0.475
2012-02-17 10:00:00,0.394
2012-02-17 10:30:00,0.395
2012-02-17 11:00:00,0.368
2012-02-17 11:30:00,0.358
2012-02-17 12:00:00,0.393
2012-02-17 12:30:00,1.285
2012-02-17 13:00:00,2.013
2012-02-17 13:30:00,1.205
2012-02-17 14:00:00,2.009
2012-02-17 14:30:00,1.409
2012-02-17 15:00:00,0.633
2012-02-17 15:30:00,0.498
2012-02-17 16:00:00,0.44
2012-02-17 16:30:00,0.394
2012-02-17 17:00:00,0.408
2012-02-17 17:30:00,0.47
2012-02-17 18:00:00,2.205
2012-02-17 18:30:00,1.949
2012-02-17 19:00:00,0.898
2012-02-17 19:30:00,0.957
2012-02-17 20:00:00,0.456
2012-02-17 20:30:00,0.396
2012-02-17 21:00:00,0.397
2012-02-17 21:30:00,0.361
2012-02-17 22:00:00,0.333
2012-02-17 22:30:00,0.335
2012-02-17 23:00:00,0.35
2012-02-17 23:30:00,0.344
2012-02-18 00:00:00,0.349
2012-02-18 00:30:00,0.225
2012-02-18 01:00:00,0.237
2012-02-18 01:30:00,0.242
