value,value_diff,value_rolling_mean_3,value_volatility_3,value_ewm_3,value_rolling_mean_6,value_volatility_6,value_ewm_6,value_rolling_mean_12,value_volatility_12,value_ewm_12,value_rolling_mean_24,value_volatility_24,value_ewm_24,drift_flag,time_since_last_spike
0.05,0.0,0.1018,0.0,0.05,0.08268333333333333,0.0,0.05,0.08006666666666666,0.0,0.05,0.07689166666666666,0.0,0.05,0,1
0.2054,0.15539999999999998,0.1018,0.0,0.1277,0.08268333333333333,0.0,0.09440000000000001,0.08006666666666666,0.0,0.07390769230769231,0.07689166666666666,0.0,0.062432,1,0
0.05,-0.15539999999999998,0.1018,0.08972023183206784,0.08885000000000001,0.08268333333333333,0.0,0.08171428571428573,0.08006666666666666,0.0,0.07022958579881657,0.07689166666666666,0.0,0.06143744000000001,1,0
0.05,0.0,0.1018,0.08972023183206784,0.06942500000000001,0.08268333333333333,0.0,0.0726530612244898,0.08006666666666666,0.0,0.06711734182976786,0.07689166666666666,0.0,0.060522444800000005,0,1
0.05,0.0,0.05,0.0,0.05971250000000001,0.08268333333333333,0.0,0.06618075801749272,0.08006666666666666,0.0,0.06448390462518819,0.07689166666666666,0.0,0.05968064921600001,0,2
0.0907,0.0407,0.06356666666666666,0.023498155956017803,0.07520625,0.08268333333333333,0.06228394389139681,0.07318625572678052,0.08006666666666666,0.0,0.06851715006746693,0.07689166666666666,0.0,0.062162197278720015,0,3
0.05,-0.0407,0.06356666666666666,0.023498155956017803,0.06260312500000001,0.08268333333333333,0.06228394389139681,0.06656161123341466,0.08006666666666666,0.0,0.0656683577493951,0.07689166666666666,0.0,0.06118922149642242,0,4
0.092,0.041999999999999996,0.07756666666666666,0.02388228073977305,0.0773015625,0.06378333333333333,0.0213570050959086,0.0738297223095819,0.08006666666666666,0.0,0.06971937963410355,0.07689166666666666,0.0,0.06365408377670863,0,5
0.05,-0.041999999999999996,0.06399999999999999,0.024248711305964312,0.06365078125000001,0.06378333333333333,0.0213570050959086,0.06702123022112993,0.08006666666666666,0.0,0.06668562892116453,0.07689166666666666,0.0,0.06256175707457194,0,6
0.05,0.0,0.06399999999999999,0.024248711305964312,0.05682539062500001,0.06378333333333334,0.0213570050959086,0.06215802158652138,0.08006666666666666,0.0,0.06411860908713922,0.07689166666666666,0.0,0.061556816508606185,0,7
0.106,0.055999999999999994,0.06866666666666665,0.03233161507461906,0.0814126953125,0.07311666666666666,0.025885163060461215,0.07468430113322955,0.08006666666666666,0.0,0.07056189999681012,0.07689166666666666,0.0,0.0651122711879177,1,0
0.1167,0.010700000000000001,0.0909,0.035822199820781546,0.09905634765625,0.07744999999999999,0.03107370270823867,0.08668878652373538,0.08006666666666666,0.047007239932382816,0.07766006922807009,0.07689166666666666,0.0,0.06923928949288428,0,1
0.1007,-0.016,0.10779999999999999,0.008150460109711717,0.099878173828125,0.08589999999999999,0.02893620569459651,0.0906919903740967,0.08429166666666665,0.0463327973045078,0.08120467396221315,0.07689166666666666,0.0,0.07175614633345354,0,2
0.0838,-0.0169,0.10039999999999999,0.016452051543804552,0.0918390869140625,0.08453333333333334,0.028783722251763517,0.08872285026721193,0.07415833333333333,0.02648294333866211,0.08160395489110343,0.07689166666666666,0.0,0.07271965462677726,0,3
0.05,-0.0338,0.07816666666666665,0.02581517641491792,0.07091954345703125,0.08453333333333334,0.028783722251763517,0.07765917876229424,0.07415833333333334,0.02648294333866211,0.07674180798477982,0.07689166666666666,0.0,0.0709020822566351,0,4
0.05,0.0,0.06126666666666666,0.01951443909860937,0.060459771728515625,0.08453333333333334,0.028783722251763517,0.0697565562587816,0.07415833333333333,0.02648294333866211,0.07262768367942908,0.07689166666666666,0.0,0.06922991567610429,0,5
0.0992,0.049199999999999994,0.0664,0.0284056332441296,0.07982988586425781,0.08339999999999999,0.027889424518982093,0.07816896875627258,0.07825833333333333,0.026209902997750965,0.0767157323441323,0.07689166666666666,0.0,0.07162752242201595,0,6
0.065,-0.034199999999999994,0.0714,0.02521666115884498,0.07241494293212891,0.07478333333333333,0.023122665647945222,0.07440640625448042,0.07611666666666667,0.026150780740416397,0.07491331198349656,0.07689166666666666,0.0,0.07109732062825468,0,7
0.05,-0.015,0.07139999999999999,0.02521666115884498,0.06120747146606446,0.06633333333333333,0.020916086313329887,0.06743314732462888,0.07611666666666667,0.026150780740416397,0.07108049475526632,0.07689166666666666,0.0,0.0694095349779943,0,8
0.1051,0.055099999999999996,0.07336666666666665,0.028486897572977905,0.08315373573303222,0.06988333333333333,0.025727682885690772,0.07819510523187777,0.07720833333333334,0.027129234762298008,0.07631426479291764,0.07689166666666666,0.0,0.07226477217975476,1,0
0.05,-0.055099999999999996,0.06836666666666666,0.0318119998323484,0.06657686786651612,0.06988333333333334,0.025727682885690772,0.0701393608799127,0.07720833333333334,0.027129234762298008,0.07226591636323801,0.07689166666666666,0.0,0.07048359040537439,1,0
0.1308,0.0808,0.09529999999999998,0.04128183619947158,0.09868843393325806,0.08335,0.03327748488092211,0.08747097205708049,0.08394166666666668,0.029670415578587035,0.08127115999966293,0.07689166666666666,0.0,0.07530890317294443,1,0
0.05,-0.0808,0.07693333333333334,0.04664990175052178,0.07434421696662903,0.07515,0.03462517869989986,0.07676498004077179,0.079275,0.030283212421165863,0.0764602123074071,0.07689166666666666,0.0,0.07328419091910889,1,0
0.05,0.0,0.07693333333333333,0.04664990175052178,0.06217210848331452,0.07264999999999999,0.036018092675765036,0.06911784288626556,0.07371666666666667,0.02887820295760465,0.07238941041395985,0.07689166666666666,0.03829058139005473,0.07142145564558018,0,1
0.05,0.0,0.05,0.0,0.05608605424165726,0.07265,0.036018092675765036,0.06365560206161826,0.06949166666666666,0.028274031076826193,0.0689448857348891,0.07689166666666666,0.03829058139005473,0.06970773919393378,0,2
