timestamp,consumption_kwh
2012-02-04 09:30:00,0.165
2012-02-04 10:00:00,0.267
2012-02-04 10:30:00,0.235
2012-02-04 11:00:00,0.417
2012-02-04 11:30:00,0.309
2012-02-04 12:00:00,1.649
2012-02-04 12:30:00,1.733
2012-02-04 13:00:00,1.574
2012-02-04 13:30:00,2.464
2012-02-04 14:00:00,1.665
2012-02-04 14:30:00,1.58
2012-02-04 15:00:00,1.643
2012-02-04 15:30:00,1.203
2012-02-04 16:00:00,1.436
2012-02-04 16:30:00,1.212
2012-02-04 17:00:00,1.071
2012-02-04 17:30:00,1.594
2012-02-04 18:00:00,1.561
2012-02-04 18:30:00,1.423
2012-02-04 19:00:00,1.448
2012-02-04 19:30:00,1.27
2012-02-04 20:00:00,1.404
2012-02-04 20:30:00,1.313
2012-02-04 21:00:00,1.804
2012-02-04 21:30:00,1.18
2012-02-04 22:00:00,1.425
2012-02-04 22:30:00,1.238
2012-02-04 23:00:00,2.006
2012-02-04 23:30:00,1.137
2012-02-05 00:00:00,0.719
2012-02-05 00:30:00,0.26
2012-02-05 01:00:00,0.269
2012-02-05 01:30:00,0.108
2012-02-05 02:00:00,0.137
2012-02-05 02:30:00,0.073
2012-02-05 03:00:00,0.236
2012-02-05 03:30:00,0.083
2012-02-05 04:00:00,0.094
2012-02-05 04:30:00,0.099
2012-02-05 05:00:00,0.072
2012-02-05 05:30:00,0.119
2012-02-05 06:00:00,0.066
2012-02-05 06:30:00,0.121
2012-02-05 07:00:00,0.097
2012-02-05 07:30:00,0.324
2012-02-05 08:00:00,0.534
2012-02-05 08:30:00,0.858
2012-02-05 09:00:00,0.214
2012-02-05 09:30:00,0.941
2012-02-05 10:00:00,1.344
2012-02-05 10:30:00,1.381
2012-02-05 11:00:00,0.9
2012-02-05 11:30:00,2.424
2012-02-05 12:00:00,2.493
2012-02-05 12:30:00,1.763
2012-02-05 13:00:00,1.364
2012-02-05 13:30:00,1.777
2012-02-05 14:00:00,1.257
2012-02-05 14:30:00,0.769
2012-02-05 15:00:00,0.488
2012-02-05 15:30:00,0.646
2012-02-05 16:00:00,1.396
2012-02-05 16:30:00,0.934
2012-02-05 17:00:00,2.184
2012-02-05 17:30:00,2.9
2012-02-05 18:00:00,2.604
2012-02-05 18:30:00,2.926
2012-02-05 19:00:00,3.314
2012-02-05 19:30:00,2.263
2012-02-05 20:00:00,1.074
2012-02-05 20:30:00,1.683
2012-02-05 21:00:00,1.773
2012-02-05 21:30:00,1.281
2012-02-05 22:00:00,1.207
2012-02-05 22:30:00,1.022
2012-02-05 23:00:00,1.14
2012-02-05 23:30:00,0.582
2012-02-06 00:00:00,1.17
2012-02-06 00:30:00,0.52
2012-02-06 01:00:00,0.191
2012-02-06 01:30:00,0.118
2012-02-06 02:00:00,0.06
2012-02-06 02:30:00,0.123
2012-02-06 03:00:00,0.06
2012-02-06 03:30:00,0.122
2012-02-06 04:00:00,0.061
2012-02-06 04:30:00,0.121
2012-02-06 05:00:00,0.061
2012-02-06 05:30:00,0.168
2012-02-06 06:00:00,0.132
2012-02-06 06:30:00,0.105
2012-02-06 07:00:00,0.193
2012-02-06 07:30:00,0.882
2012-02-06 08:00:00,1.034
2012-02-06 08:30:00,1.178
2012-02-06 09:00:00,0.883
2012-02-06 09:30:00,0.585
2012-02-06 10:00:00,0.107
2012-02-06 10:30:00,0.167
2012-02-06 11:00:00,0.105
2012-02-06 11:30:00,0.166
2012-02-06 12:00:00,0.098
2012-02-06 12:30:00,0.118
2012-02-06 13:00:00,0.06
2012-02-06 13:30:00,0.405
2012-02-06 14:00:00,0.123
2012-02-06 14:30:00,0.32
2012-02-06 15:00:00,0.497
2012-02-06 15:30:00,0.434
2012-02-06 16:00:00,1.022
2012-02-06 16:30:00,2.379
2012-02-06 17:00:00,2.469
2012-02-06 17:30:00,2.614
2012-02-06 18:00:00,1.294
2012-02-06 18:30:00,1.104
2012-02-06 19:00:00,1.286
2012-02-06 19:30:00,1.262
2012-02-06 20:00:00,1.782
2012-02-06 20:30:00,1.673
2012-02-06 21:00:00,1.999
2012-02-06 21:30:00,1.377
2012-02-06 22:00:00,1.335
2012-02-06 22:30:00,1.795
2012-02-06 23:00:00,1.797
2012-02-06 23:30:00,1.521
2012-02-07 00:00:00,0.235
2012-02-07 00:30:00,0.878
2012-02-07 01:00:00,0.175
2012-02-07 01:30:00,0.225
2012-02-07 02:00:00,0.16
2012-02-07 02:30:00,0.174
2012-02-07 03:00:00,0.19
2012-02-07 03:30:00,0.157
2012-02-07 04:00:00,0.123
2012-02-07 04:30:00,0.21
2012-02-07 05:00:00,0.174
2012-02-07 05:30:00,0.164
2012-02-07 06:00:00,0.113
2012-02-07 06:30:00,0.442
2012-02-07 07:00:00,0.456
2012-02-07 07:30:00,0.511
2012-02-07 08:00:00,1.671
2012-02-07 08:30:00,1.173
2012-02-07 09:00:00,0.993
2012-02-07 09:30:00,0.707
2012-02-07 10:00:00,0.266
2012-02-07 10:30:00,0.288
2012-02-07 11:00:00,0.234
2012-02-07 11:30:00,0.28
2012-02-07 12:00:00,0.243
2012-02-07 12:30:00,0.272
2012-02-07 13:00:00,0.254
2012-02-07 13:30:00,0.255
2012-02-07 14:00:00,0.266
2012-02-07 14:30:00,0.236
2012-02-07 15:00:00,0.284
2012-02-07 15:30:00,0.231
2012-02-07 16:00:00,0.437
2012-02-07 16:30:00,1.09
2012-02-07 17:00:00,0.786
2012-02-07 17:30:00,1.3
2012-02-07 18:00:00,1.087
2012-02-07 18:30:00,1.012
2012-02-07 19:00:00,1.117
2012-02-07 19:30:00,0.875
2012-02-07 20:00:00,0.831
2012-02-07 20:30:00,0.943
2012-02-07 21:00:00,0.822
2012-02-07 21:30:00,1.002
2012-02-07 22:00:00,1.388
2012-02-07 22:30:00,1.643
2012-02-07 23:00:00,1.441
2012-02-07 23:30:00,1.155
2012-02-08 00:00:00,2.029
2012-02-08 00:30:00,0.811
2012-02-08 01:00:00,0.8
2012-02-08 01:30:00,0.93
2012-02-08 02:00:00,0.317
2012-02-08 02:30:00,0.162
2012-02-08 03:00:00,0.209
2012-02-08 03:30:00,0.158
2012-02-08 04:00:00,0.273
2012-02-08 04:30:00,0.234
2012-02-08 05:00:00,0.193
2012-02-08 05:30:00,0.171
2012-02-08 06:00:00,0.272
2012-02-08 06:30:00,0.532
2012-02-08 07:00:00,0.604
2012-02-08 07:30:00,0.419
2012-02-08 08:00:00,1.919
2012-02-08 08:30:00,0.856
2012-02-08 09:00:00,1.145
2012-02-08 09:30:00,0.563
2012-02-08 10:00:00,0.17
2012-02-08 10:30:00,0.112
2012-02-08 11:00:00,0.166
2012-02-08 11:30:00,0.114
2012-02-08 12:00:00,0.165
2012-02-08 12:30:00,0.205
2012-02-08 13:00:00,0.154
2012-02-08 13:30:00,0.156
2012-02-08 14:00:00,0.196
2012-02-08 14:30:00,0.318
2012-02-08 15:00:00,1.097
2012-02-08 15:30:00,1.578
2012-02-08 16:00:00,1.726
2012-02-08 16:30:00,2.492
2012-02-08 17:00:00,1.875
2012-02-08 17:30:00,1.587
2012-02-08 18:00:00,2.17
2012-02-08 18:30:00,3.092
2012-02-08 19:00:00,1.455
2012-02-08 19:30:00,2.284
2012-02-08 20:00:00,2.113
2012-02-08 20:30:00,1.871
2012-02-08 21:00:00,1.581
2012-02-08 21:30:00,1.527
2012-02-08 22:00:00,1.373
2012-02-08 22:30:00,2.245
2012-02-08 23:00:00,1.398
2012-02-08 23:30:00,1.174
2012-02-09 00:00:00,0.266
2012-02-09 00:30:00,0.829
2012-02-09 01:00:00,0.168
2012-02-09 01:30:00,0.216
2012-02-09 02:00:00,0.181
2012-02-09 02:30:00,0.219
2012-02-09 03:00:00,0.163
2012-02-09 03:30:00,0.215
2012-02-09 04:00:00,0.164
2012-02-09 04:30:00,0.199
2012-02-09 05:00:00,0.181
2012-02-09 05:30:00,0.182
2012-02-09 06:00:00,0.196
2012-02-09 06:30:00,0.448
2012-02-09 07:00:00,0.636
2012-02-09 07:30:00,0.661
2012-02-09 08:00:00,0.604
2012-02-09 08:30:00,0.601
2012-02-09 09:00:00,0.617
2012-02-09 09:30:00,0.677
2012-02-09 10:00:00,0.225
2012-02-09 10:30:00,0.124
2012-02-09 11:00:00,0.854
2012-02-09 11:30:00,0.279
2012-02-09 12:00:00,0.19
2012-02-09 12:30:00,0.296
2012-02-09 13:00:00,0.292
2012-02-09 13:30:00,0.218
2012-02-09 14:00:00,0.233
2012-02-09 14:30:00,0.194
2012-02-09 15:00:00,0.137
2012-02-09 15:30:00,0.282
2012-02-09 16:00:00,1.09
2012-02-09 16:30:00,1.657
2012-02-09 17:00:00,1.595
2012-02-09 17:30:00,0.773
2012-02-09 18:00:00,1.9
2012-02-09 18:30:00,2.041
2012-02-09 19:00:00,1.482
2012-02-09 19:30:00,2.757
2012-02-09 20:00:00,2.641
2012-02-09 20:30:00,2.046
2012-02-09 21:00:00,1.876
2012-02-09 21:30:00,1.541
2012-02-09 22:00:00,1.477
2012-02-09 22:30:00,1.476
2012-02-09 23:00:00,1.782
2012-02-09 23:30:00,1.07
2012-02-10 00:00:00,0.653
2012-02-10 00:30:00,0.599
2012-02-10 01:00:00,0.481
2012-02-10 01:30:00,0.156
2012-02-10 02:00:00,0.198
2012-02-10 02:30:00,0.169
2012-02-10 03:00:00,0.183
2012-02-10 03:30:00,0.185
2012-02-10 04:00:00,0.165
2012-02-10 04:30:00,0.198
2012-02-10 05:00:00,0.11
2012-02-10 05:30:00,0.162
2012-02-10 06:00:00,0.108
2012-02-10 06:30:00,0.352
2012-02-10 07:00:00,0.426
2012-02-10 07:30:00,0.483
2012-02-10 08:00:00,0.475
2012-02-10 08:30:00,0.875
2012-02-10 09:00:00,0.593
2012-02-10 09:30:00,0.744
2012-02-10 10:00:00,0.45
2012-02-10 10:30:00,0.648
2012-02-10 11:00:00,1.638
2012-02-10 11:30:00,1.268
2012-02-10 12:00:00,2.012
2012-02-10 12:30:00,2.893
2012-02-10 13:00:00,2.274
2012-02-10 13:30:00,2.238
2012-02-10 14:00:00,2.243
2012-02-10 14:30:00,2.077
2012-02-10 15:00:00,2.867
2012-02-10 15:30:00,2.737
2012-02-10 16:00:00,2.22
2012-02-10 16:30:00,2.037
2012-02-10 17:00:00,1.638
2012-02-10 17:30:00,1.145
2012-02-10 18:00:00,1.405
2012-02-10 18:30:00,1.646
2012-02-10 19:00:00,2.141
2012-02-10 19:30:00,2.554
2012-02-10 20:00:00,2.812
2012-02-10 20:30:00,2.881
2012-02-10 21:00:00,2.717
2012-02-10 21:30:00,2.141
2012-02-10 22:00:00,1.528
2012-02-10 22:30:00,1.483
2012-02-10 23:00:00,1.532
2012-02-10 23:30:00,1.766
2012-02-11 00:00:00,1.496
2012-02-11 00:30:00,1.368
2012-02-11 01:00:00,1.829
2012-02-11 01:30:00,1.189
2012-02-11 02:00:00,0.834
2012-02-11 02:30:00,0.098
2012-02-11 03:00:00,0.115
2012-02-11 03:30:00,0.075
2012-02-11 04:00:00,0.115
2012-02-11 04:30:00,0.065
2012-02-11 05:00:00,0.123
2012-02-11 05:30:00,0.066
2012-02-11 06:00:00,0.121
2012-02-11 06:30:00,0.064
2012-02-11 07:00:00,0.119
2012-02-11 07:30:00,0.065
2012-02-11 08:00:00,0.102
2012-02-11 08:30:00,0.169
2012-02-11 09:00:00,0.081
2012-02-11 09:30:00,0.193
2012-02-11 10:00:00,0.452
2012-02-11 10:30:00,0.357
2012-02-11 11:00:00,1.008
2012-02-11 11:30:00,1.585
2012-02-11 12:00:00,2.115
2012-02-11 12:30:00,2.136
2012-02-11 13:00:00,1.898
2012-02-11 13:30:00,1.841
2012-02-11 14:00:00,1.967
2012-02-11 14:30:00,2.959
2012-02-11 15:00:00,1.532
2012-02-11 15:30:00,1.173
2012-02-11 16:00:00,1.214
2012-02-11 16:30:00,1.198
2012-02-11 17:00:00,1.068
2012-02-11 17:30:00,1.869
2012-02-11 18:00:00,2.167
2012-02-11 18:30:00,1.956
2012-02-11 19:00:00,1.909
2012-02-11 19:30:00,1.568
2012-02-11 20:00:00,1.356
2012-02-11 20:30:00,1.275
2012-02-11 21:00:00,0.981
2012-02-11 21:30:00,1.024
2012-02-11 22:00:00,0.922
2012-02-11 22:30:00,0.921
2012-02-11 23:00:00,0.811
2012-02-11 23:30:00,0.724
2012-02-12 00:00:00,0.652
2012-02-12 00:30:00,1.267
2012-02-12 01:00:00,1.04
2012-02-12 01:30:00,0.285
2012-02-12 02:00:00,0.172
2012-02-12 02:30:00,0.685
2012-02-12 03:00:00,0.103
2012-02-12 03:30:00,0.223
2012-02-12 04:00:00,0.089
2012-02-12 04:30:00,0.147
2012-02-12 05:00:00,0.088
2012-02-12 05:30:00,0.189
2012-02-12 06:00:00,0.162
2012-02-12 06:30:00,0.147
2012-02-12 07:00:00,0.117
2012-02-12 07:30:00,0.218
2012-02-12 08:00:00,0.147
2012-02-12 08:30:00,0.217
2012-02-12 09:00:00,0.156
2012-02-12 09:30:00,0.147
2012-02-12 10:00:00,0.156
2012-02-12 10:30:00,0.19
2012-02-12 11:00:00,0.964
2012-02-12 11:30:00,1.962
2012-02-12 12:00:00,2.529
2012-02-12 12:30:00,1.886
2012-02-12 13:00:00,2.466
2012-02-12 13:30:00,2.968
2012-02-12 14:00:00,2.753
2012-02-12 14:30:00,1.954
2012-02-12 15:00:00,1.066
2012-02-12 15:30:00,1.585
2012-02-12 16:00:00,1.198
2012-02-12 16:30:00,1.047
2012-02-12 17:00:00,1.588
2012-02-12 17:30:00,1.56
2012-02-12 18:00:00,1.901
2012-02-12 18:30:00,2.875
2012-02-12 19:00:00,2.138
2012-02-12 19:30:00,2.144
2012-02-12 20:00:00,2.028
2012-02-12 20:30:00,1.863
2012-02-12 21:00:00,1.957
2012-02-12 21:30:00,1.834
2012-02-12 22:00:00,1.676
2012-02-12 22:30:00,1.399
2012-02-12 23:00:00,1.417
2012-02-12 23:30:00,1.023
2012-02-13 00:00:00,1.5
2012-02-13 00:30:00,0.96
2012-02-13 01:00:00,0.202
2012-02-13 01:30:00,0.801
2012-02-13 02:00:00,0.241
2012-02-13 02:30:00,0.204
2012-02-13 03:00:00,0.133
2012-02-13 03:30:00,0.143
2012-02-13 04:00:00,0.139
2012-02-13 04:30:00,0.065
2012-02-13 05:00:00,0.134
2012-02-13 05:30:00,0.065
2012-02-13 06:00:00,0.131
2012-02-13 06:30:00,0.07
2012-02-13 07:00:00,0.159
2012-02-13 07:30:00,0.501
2012-02-13 08:00:00,1.186
2012-02-13 08:30:00,0.459
2012-02-13 09:00:00,0.585
2012-02-13 09:30:00,0.298
2012-02-13 10:00:00,0.196
2012-02-13 10:30:00,0.066
2012-02-13 11:00:00,0.17
2012-02-13 11:30:00,0.35
2012-02-13 12:00:00,0.352
2012-02-13 12:30:00,0.386
2012-02-13 13:00:00,1.116
2012-02-13 13:30:00,1.436
2012-02-13 14:00:00,1.554
2012-02-13 14:30:00,1.883
2012-02-13 15:00:00,2.261
2012-02-13 15:30:00,2.207
2012-02-13 16:00:00,2.167
2012-02-13 16:30:00,1.631
2012-02-13 17:00:00,2.086
2012-02-13 17:30:00,1.555
2012-02-13 18:00:00,1.747
2012-02-13 18:30:00,1.514
2012-02-13 19:00:00,2.301
2012-02-13 19:30:00,2.487
2012-02-13 20:00:00,2.32
2012-02-13 20:30:00,2.117
2012-02-13 21:00:00,2.25
2012-02-13 21:30:00,2.044
2012-02-13 22:00:00,2.087
2012-02-13 22:30:00,1.618
2012-02-13 23:00:00,1.418
2012-02-13 23:30:00,1.684
2012-02-14 00:00:00,0.651
2012-02-14 00:30:00,1.006
2012-02-14 01:00:00,0.29
2012-02-14 01:30:00,0.144
2012-02-14 02:00:00,0.14
2012-02-14 02:30:00,0.13
2012-02-14 03:00:00,0.217
2012-02-14 03:30:00,0.123
2012-02-14 04:00:00,0.148
2012-02-14 04:30:00,0.115
2012-02-14 05:00:00,0.153
2012-02-14 05:30:00,0.107
2012-02-14 06:00:00,0.237
2012-02-14 06:30:00,0.339
2012-02-14 07:00:00,0.441
2012-02-14 07:30:00,0.356
2012-02-14 08:00:00,0.765
2012-02-14 08:30:00,0.612
2012-02-14 09:00:00,0.363
2012-02-14 09:30:00,0.172
2012-02-14 10:00:00,0.17
2012-02-14 10:30:00,0.105
2012-02-14 11:00:00,0.16
2012-02-14 11:30:00,0.111
2012-02-14 12:00:00,1.704
2012-02-14 12:30:00,2.36
2012-02-14 13:00:00,2.065
2012-02-14 13:30:00,1.594
2012-02-14 14:00:00,1.707
2012-02-14 14:30:00,0.855
2012-02-14 15:00:00,0.894
2012-02-14 15:30:00,0.865
2012-02-14 16:00:00,0.956
2012-02-14 16:30:00,1.842
2012-02-14 17:00:00,1.686
2012-02-14 17:30:00,1.237
2012-02-14 18:00:00,0.786
2012-02-14 18:30:00,0.99
2012-02-14 19:00:00,1.743
2012-02-14 19:30:00,2.465
2012-02-14 20:00:00,2.295
2012-02-14 20:30:00,1.831
2012-02-14 21:00:00,1.68
2012-02-14 21:30:00,1.454
2012-02-14 22:00:00,1.88
2012-02-14 22:30:00,1.486
2012-02-14 23:00:00,1.198
2012-02-14 23:30:00,1.136
2012-02-15 00:00:00,1.263
2012-02-15 00:00:00,1.263
2012-02-15 00:30:00,0.943
2012-02-15 01:00:00,0.2
2012-02-15 01:30:00,0.719
2012-02-15 02:00:00,0.155
2012-02-15 02:30:00,0.133
2012-02-15 03:00:00,0.129
2012-02-15 03:30:00,0.137
2012-02-15 04:00:00,0.12
2012-02-15 04:30:00,0.145
2012-02-15 05:00:00,0.109
2012-02-15 05:30:00,0.156
2012-02-15 06:00:00,0.102
2012-02-15 06:30:00,0.491
2012-02-15 07:00:00,0.35
2012-02-15 07:30:00,0.46
2012-02-15 08:00:00,0.227
2012-02-15 08:30:00,0.208
2012-02-15 09:00:00,0.538
2012-02-15 09:30:00,0.428
2012-02-15 10:00:00,0.254
2012-02-15 10:30:00,0.503
2012-02-15 11:00:00,0.747
2012-02-15 11:30:00,1.411
2012-02-15 12:00:00,1.279
2012-02-15 12:30:00,0.91
2012-02-15 13:00:00,1.411
2012-02-15 13:30:00,1.538
2012-02-15 14:00:00,0.737
2012-02-15 14:30:00,1.24
2012-02-15 15:00:00,0.708
2012-02-15 15:30:00,0.746
2012-02-15 16:00:00,0.83
2012-02-15 16:30:00,1.214
2012-02-15 17:00:00,1.452
2012-02-15 17:30:00,1.244
2012-02-15 18:00:00,1.879
2012-02-15 18:30:00,1.321
2012-02-15 19:00:00,0.64
2012-02-15 19:30:00,0.945
2012-02-15 20:00:00,1.009
2012-02-15 20:30:00,1.68
2012-02-15 21:00:00,1.09
2012-02-15 21:30:00,1.024
2012-02-15 22:00:00,0.96
2012-02-15 22:30:00,0.999
2012-02-15 23:00:00,0.657
2012-02-15 23:30:00,1.034
2012-02-16 00:00:00,1.237
2012-02-16 00:30:00,1.506
2012-02-16 01:00:00,0.198
2012-02-16 01:30:00,0.764
2012-02-16 02:00:00,0.133
2012-02-16 02:30:00,0.162
2012-02-16 03:00:00,0.111
2012-02-16 03:30:00,0.144
2012-02-16 04:00:00,0.121
2012-02-16 04:30:00,0.132
2012-02-16 05:00:00,0.132
2012-02-16 05:30:00,0.117
2012-02-16 06:00:00,0.145
2012-02-16 06:30:00,0.294
2012-02-16 07:00:00,0.347
2012-02-16 07:30:00,0.482
2012-02-16 08:00:00,0.367
2012-02-16 08:30:00,0.32
2012-02-16 09:00:00,0.16
2012-02-16 09:30:00,0.102
2012-02-16 10:00:00,0.344
2012-02-16 10:30:00,0.356
2012-02-16 11:00:00,0.963
2012-02-16 11:30:00,0.557
2012-02-16 12:00:00,0.652
2012-02-16 12:30:00,0.393
2012-02-16 13:00:00,0.794
2012-02-16 13:30:00,1.306
2012-02-16 14:00:00,1.183
2012-02-16 14:30:00,1.302
2012-02-16 15:00:00,1.629
2012-02-16 15:30:00,1.732
2012-02-16 16:00:00,0.799
2012-02-16 16:30:00,0.371
2012-02-16 17:00:00,0.517
2012-02-16 17:30:00,0.541
2012-02-16 18:00:00,0.924
2012-02-16 18:30:00,1.048
2012-02-16 19:00:00,1.23
2012-02-16 19:30:00,1.123
2012-02-16 20:00:00,1.409
2012-02-16 20:30:00,1.409
2012-02-16 21:00:00,1.268
2012-02-16 21:30:00,1.378
2012-02-16 22:00:00,1.306
2012-02-16 22:30:00,1.442
2012-02-16 23:00:00,0.993
2012-02-16 23:30:00,1.109
2012-02-17 00:00:00,0.83
2012-02-17 00:30:00,0.916
2012-02-17 01:00:00,0.638
2012-02-17 01:30:00,0.488
2012-02-17 02:00:00,0.209
2012-02-17 02:30:00,0.169
2012-02-17 03:00:00,0.203
2012-02-17 03:30:00,0.177
2012-02-17 04:00:00,0.22
2012-02-17 04:30:00,0.174
2012-02-17 05:00:00,0.194
2012-02-17 05:30:00,0.18
2012-02-17 06:00:00,0.185
2012-02-17 06:30:00,0.183
2012-02-17 07:00:00,0.21
2012-02-17 07:30:00,0.602
2012-02-17 08:00:00,0.826
2012-02-17 08:30:00,1.031
2012-02-17 09:00:00,0.356
2012-02-17 09:30:00,0.784
2012-02-17 10:00:00,0.602
2012-02-17 10:30:00,0.458
2012-02-17 11:00:00,1.331
2012-02-17 11:30:00,0.574
2012-02-17 12:00:00,1.324
2012-02-17 12:30:00,2.556
2012-02-17 13:00:00,2.295
2012-02-17 13:30:00,1.076
2012-02-17 14:00:00,0.794
2012-02-17 14:30:00,0.851
2012-02-17 15:00:00,1.143
2012-02-17 15:30:00,1.062
2012-02-17 16:00:00,1.137
2012-02-17 16:30:00,0.769
2012-02-17 17:00:00,1.252
2012-02-17 17:30:00,1.388
2012-02-17 18:00:00,1.154
2012-02-17 18:30:00,1.261
2012-02-17 19:00:00,1.469
2012-02-17 19:30:00,1.589
2012-02-17 20:00:00,1.348
2012-02-17 20:30:00,1.358
2012-02-17 21:00:00,1.104
2012-02-17 21:30:00,1.359
2012-02-17 22:00:00,1.532
2012-02-17 22:30:00,1.19
2012-02-17 23:00:00,0.733
2012-02-17 23:30:00,1.263
2012-02-18 00:00:00,1.044
2012-02-18 00:30:00,0.729
2012-02-18 01:00:00,1.182
2012-02-18 01:30:00,0.152
2012-02-18 02:00:00,0.081
