value,value_diff,value_rolling_mean_3,value_volatility_3,value_ewm_3,value_rolling_mean_6,value_volatility_6,value_ewm_6,value_rolling_mean_12,value_volatility_12,value_ewm_12,value_rolling_mean_24,value_volatility_24,value_ewm_24,drift_flag,time_since_last_spike
1.405,0.0,1.522,0.0,1.405,1.0138333333333334,0.0,1.405,1.20325,0.0,1.405,1.0084583333333332,0.0,1.405,0,1
1.755,0.34999999999999987,1.522,0.0,1.58,1.0138333333333334,0.0,1.505,1.20325,0.0,1.458846153846154,1.0084583333333332,0.0,1.433,1,0
1.406,-0.349,1.522,0.20178453855536102,1.4929999999999999,1.0138333333333334,0.0,1.4767142857142856,1.20325,0.0,1.450715976331361,1.0084583333333332,0.0,1.4308400000000001,1,0
0.979,-0.42699999999999994,1.38,0.38865280135359886,1.236,1.0138333333333334,0.0,1.3345102040816328,1.20325,0.0,1.3781442876649979,1.0084583333333332,0.0,1.3946928,1,0
0.188,-0.7909999999999999,0.8576666666666665,0.6179986515627144,0.712,1.0138333333333334,0.0,1.0069358600583092,1.20325,0.0,1.1950451664857673,1.0084583333333332,0.0,1.298157376,1,0
0.35,0.16199999999999998,0.5056666666666666,0.4178448675445628,0.5309999999999999,1.0138333333333334,0.6292889373464837,0.8192399000416494,1.20325,0.0,1.0650382177956492,1.0084583333333332,0.0,1.22230478592,0,1
0.372,0.02200000000000002,0.3033333333333333,0.10048548817283624,0.45149999999999996,0.8416666666666667,0.6420456889246019,0.691457071458321,1.20325,0.0,0.9584169535193955,1.0084583333333332,0.0,1.1542804030464,0,2
1.866,1.4940000000000002,0.8626666666666667,0.8689817796325383,1.15875,0.8601666666666666,0.6744094947927904,1.027040765327372,1.20325,0.0,1.0980451145164116,1.0084583333333332,0.0,1.2112179708026882,1,0
1.994,0.1279999999999999,1.4106666666666667,0.9017856360207416,1.576375,0.9581666666666667,0.8005199352087784,1.3033148323766945,1.20325,0.0,1.235884327667733,1.0084583333333332,0.0,1.2738405331384732,0,1
1.574,-0.41999999999999993,1.8113333333333335,0.21527037263249496,1.5751875000000002,1.0573333333333335,0.8395204980622372,1.380653451697639,1.20325,0.0,1.2879021234111587,1.0084583333333332,0.0,1.2978532904873954,0,2
1.131,-0.44300000000000006,1.5663333333333334,0.43155107847546087,1.3530937500000002,1.2145000000000001,0.7246311475502554,1.309323894069742,1.20325,0.0,1.2637633351940574,1.0084583333333332,0.0,1.2845050272484038,0,3
1.419,0.28800000000000003,1.374666666666667,0.22480287661267498,1.3860468750000001,1.3926666666666667,0.5881243632656842,1.34065992433553,1.20325,0.6134861819589301,1.2876458990103563,1.0084583333333332,0.0,1.2952646250685316,0,4
1.156,-0.2630000000000001,1.2353333333333334,0.15955041000678644,1.2710234375,1.5233333333333334,0.3581226977820121,1.28789994595395,1.1825,0.6102444368671235,1.2673926837779936,1.0084583333333332,0.0,1.284123455063049,0,5
1.029,-0.127,1.2013333333333334,0.19891287875181363,1.15001171875,1.3838333333333335,0.36095507569040564,1.21392853282425,1.122,0.5837390450597534,1.2307168862736868,1.0084583333333332,0.0,1.263713578658005,0,6
0.945,-0.08399999999999996,1.0433333333333332,0.10622774276682054,1.047505859375,1.209,0.24013079769159115,1.1370918091601785,1.0835833333333331,0.5784954558371591,1.1867604422315812,1.0084583333333332,0.0,1.2382164923653645,0,7
1.009,0.06399999999999995,0.9943333333333332,0.0438786204584171,1.0282529296875,1.1148333333333333,0.16845464275782548,1.1004941494001275,1.0860833333333333,0.5780670703982262,1.159412681888261,1.0084583333333332,0.0,1.2198791729761354,0,8
0.798,-0.21099999999999985,0.9173333333333332,0.10818656724997718,0.91312646484375,1.0593333333333332,0.21143572703463964,1.0140672495715197,1.1369166666666666,0.5153292783759866,1.1038107308285285,1.0084583333333332,0.0,1.1861288391380445,0,9
0.657,-0.14100000000000001,0.8213333333333334,0.17715623989386844,0.785063232421875,0.9323333333333332,0.17847315391023585,0.9120480354082284,1.1624999999999999,0.4790554152799975,1.0350706183933704,1.0084583333333332,0.0,1.143798532007001,0,10
0.661,0.0040000000000000036,0.7053333333333334,0.08027660514330401,0.7230316162109376,0.8498333333333333,0.1685353573190706,0.8403200252915918,1.1865833333333333,0.4414940457404181,0.9775212924866982,1.0084583333333332,0.0,1.105174649446441,0,11
1.231,0.5700000000000001,0.8496666666666668,0.3302504100426431,0.9770158081054688,0.8835000000000001,0.22289347231356987,0.9519428752082799,1.1336666666666668,0.3873981586602256,1.0165180167195138,1.0084583333333332,0.0,1.1152406774907258,1,0
1.612,0.381,1.1680000000000001,0.4786198909364302,1.2945079040527345,0.9946666666666667,0.37448346647971886,1.1405306251487715,1.1018333333333334,0.3201306078159445,1.1081306295318964,1.0084583333333332,0.0,1.1549814232914677,0,1
0.258,-1.354,1.0336666666666667,0.6982365883662455,0.7762539520263673,0.8694999999999999,0.47951256500742523,0.8883790179634082,0.9921666666666668,0.36582555041075704,0.9773413019116047,1.0084583333333332,0.0,1.0832229094281502,1,0
0.202,-0.055999999999999994,0.6906666666666667,0.7983892116839593,0.48912697601318367,0.7701666666666668,0.5533358534079162,0.6922707271167202,0.9147500000000001,0.4269639382259989,0.8580580246944348,1.0084583333333332,0.0,1.0127250766738982,0,1
0.206,0.003999999999999976,0.222,0.031240998703641044,0.3475634880065918,0.695,0.6004131910609564,0.5533362336548001,0.8136666666666666,0.440116169237444,0.7577414055106756,1.0084583333333332,0.5587794913268884,0.9481870705399864,0,2
0.165,-0.04099999999999998,0.19099999999999998,0.02260530911093507,0.2562817440032959,0.6123333333333334,0.6389399554470413,0.442383024039143,0.7310833333333333,0.4624500873968275,0.6665504200474947,0.9567916666666666,0.5775323803582953,0.8855321048967876,0,3
0.236,0.07099999999999998,0.20233333333333334,0.03564173583503261,0.24614087200164794,0.44650000000000006,0.5718558384767971,0.383416445742245,0.665,0.47255687488386,0.6003118938863415,0.8935,0.5694302262865008,0.8335695365050446,0,4
0.173,-0.063,0.19133333333333336,0.038888730158418094,0.20957043600082398,0.20666666666666667,0.03574166569520053,0.32329746124446074,0.6006666666666667,0.483397884926605,0.5345716025192121,0.8421250000000001,0.5767557928319552,0.7807239735846411,0,5
0.159,-0.013999999999999985,0.18933333333333333,0.04101625693958749,0.18428521800041198,0.19016666666666668,0.02963387701039959,0.2763553294603291,0.5298333333333333,0.4803912862227915,0.4767913559777949,0.8079583333333334,0.5923716136203593,0.7309860556978698,0,6
0.221,0.062,0.18433333333333332,0.032516662395366824,0.20264260900020598,0.19333333333333336,0.03206659736653527,0.2605395210430922,0.48175000000000007,0.4799861977182262,0.4374388396735187,0.8093333333333333,0.5909065008557809,0.6901871712420402,0,7
0.183,-0.038000000000000006,0.18766666666666665,0.03126233090053043,0.19282130450010299,0.1895,0.03162119542333628,0.23838537217363726,0.44225000000000003,0.48374206594386276,0.39829440280066963,0.8023750000000001,0.5974971575337152,0.649612197542677,0,8
0.231,0.048000000000000015,0.21166666666666667,0.025324559884314667,0.2119106522500515,0.20049999999999998,0.03284965753247382,0.23627526583831232,0.40641666666666665,0.4819880153797365,0.3725568023697974,0.7965000000000001,0.6025844339177703,0.6161232217392629,0,9
