value,value_diff,value_rolling_mean_3,value_volatility_3,value_ewm_3,value_rolling_mean_6,value_volatility_6,value_ewm_6,value_rolling_mean_12,value_volatility_12,value_ewm_12,value_rolling_mean_24,value_volatility_24,value_ewm_24,drift_flag,time_since_last_spike
0.416,0.0,0.3213333333333333,0.0,0.416,0.323,0.0,0.416,0.2708333333333333,0.0,0.416,0.5262916666666667,0.0,0.416,0,1
0.28,-0.13599999999999995,0.3213333333333333,0.0,0.348,0.323,0.0,0.37714285714285717,0.2708333333333333,0.0,0.39507692307692305,0.5262916666666667,0.0,0.40512000000000004,1,0
0.268,-0.01200000000000001,0.3213333333333333,0.08220300075625783,0.308,0.323,0.0,0.3459591836734694,0.2708333333333333,0.0,0.37552662721893487,0.5262916666666667,0.0,0.39415040000000007,1,0
0.418,0.14999999999999997,0.322,0.0833546639366988,0.363,0.323,0.0,0.36654227405247813,0.2708333333333333,0.0,0.38206099226217566,0.5262916666666667,0.0,0.39605836800000005,1,0
0.272,-0.14599999999999996,0.3193333333333333,0.08547124272720813,0.3175,0.323,0.0,0.3395301957517701,0.2708333333333333,0.0,0.3651285319141486,0.5262916666666667,0.0,0.38613369856000007,1,0
0.284,0.011999999999999955,0.32466666666666666,0.08105142400558629,0.30074999999999996,0.323,0.07303423854604082,0.32366442553697866,0.2708333333333333,0.0,0.3526472193119719,0.5262916666666667,0.0,0.3779630026752001,0,1
0.197,-0.08699999999999997,0.251,0.04714870093650513,0.24887499999999999,0.28650000000000003,0.07197707968513305,0.2874745896692705,0.2708333333333333,0.0,0.32870149326397624,0.5262916666666667,0.0,0.3634859624611841,0,2
0.153,-0.04400000000000001,0.21133333333333335,0.06666583332812492,0.2009375,0.26533333333333337,0.09054869776350545,0.2490532783351932,0.2708333333333333,0.0,0.3016704943002876,0.5262916666666667,0.0,0.34664708546428935,0,3
0.21,0.056999999999999995,0.18666666666666668,0.029871948937646046,0.20546874999999998,0.25566666666666665,0.09326235396271455,0.23789519881085228,0.2708333333333333,0.0,0.2875673413310126,0.5262916666666667,0.0,0.3357153186271462,0,4
0.228,0.018000000000000016,0.19699999999999998,0.03915354390090379,0.21673437499999998,0.224,0.04875653802312046,0.23506799915060878,0.2708333333333333,0.0,0.27840313497239527,0.5262916666666667,0.0,0.3270980931369745,0,5
0.209,-0.019000000000000017,0.21566666666666667,0.010692676621563677,0.2128671875,0.21350000000000002,0.04276797867563991,0.22761999939329197,0.2708333333333333,0.0,0.2677257295920268,0.5262916666666667,0.0,0.3176502456860166,0,6
0.315,0.10600000000000001,0.25066666666666665,0.05651843357112206,0.26393359375000003,0.21866666666666668,0.05351136950841996,0.2525857138523514,0.2708333333333333,0.08182223895664786,0.2749986942701765,0.5262916666666667,0.0,0.31743822603113525,0,7
0.448,0.133,0.324,0.11975391434103527,0.355966796875,0.2605,0.10577476069460046,0.3084183670373939,0.2735,0.08732020488877805,0.3016142797670724,0.5262916666666667,0.0,0.3278831679486444,0,8
0.492,0.043999999999999984,0.4183333333333333,0.09215385685544233,0.4239833984375,0.317,0.12555795474600565,0.3608702621695671,0.29116666666666663,0.10779933659210043,0.33090439057213816,0.5262916666666667,0.0,0.3410125145127529,0,9
0.526,0.03400000000000003,0.48866666666666664,0.03910669166950035,0.47499169921875,0.36966666666666664,0.13741421566441617,0.40805018726397646,0.31266666666666665,0.12681076333249355,0.3609190997148861,0.5262916666666667,0.0,0.35581151335173267,0,10
1.639,1.113,0.8856666666666667,0.6526272545131205,1.056995849609375,0.6048333333333333,0.5203327461025942,0.7597501337599832,0.41441666666666666,0.40460069166644996,0.5575469305279805,0.5262916666666667,0.0,0.4584665922835941,1,0
0.708,-0.931,0.9576666666666668,0.5970279167118849,0.8824979248046875,0.6880000000000001,0.4829472020832091,0.7449643812571309,0.45075,0.41018690307534866,0.580693556600599,0.5262916666666667,0.0,0.47842926490090654,0,1
0.661,-0.04699999999999993,1.0026666666666666,0.551581665153342,0.7717489624023437,0.7456666666666667,0.44896265620501974,0.7209745580408078,0.48216666666666663,0.4106913978188784,0.5930483940466607,0.5262916666666667,0.0,0.493034923708834,0,2
0.66,-0.0010000000000000009,0.6763333333333333,0.02742869543622814,0.7158744812011719,0.781,0.4287376820387964,0.7035532557434341,0.5207499999999999,0.4031447123439784,0.6033486411164052,0.5262916666666667,0.0,0.5063921298121273,0,3
0.443,-0.21700000000000003,0.588,0.12557467897629682,0.579437240600586,0.7728333333333333,0.4357528733888817,0.6291094683881672,0.5449166666666667,0.38748359691577644,0.578679619406189,0.5262916666666667,0.0,0.5013207594271571,0,4
0.315,-0.128,0.47266666666666673,0.17440279049755275,0.447218620300293,0.7376666666666667,0.4670476064242988,0.5393639059915479,0.5536666666666666,0.38035302580947644,0.5381135241129291,0.5262916666666667,0.0,0.4864150986729846,0,5
0.274,-0.04099999999999998,0.34400000000000003,0.08815327560561703,0.3606093101501465,0.5101666666666667,0.19116214757808778,0.46354564713681995,0.5575,0.3769893897711181,0.49748067424940157,0.5262916666666667,0.0,0.46942189077914587,0,6
1.343,1.069,0.644,0.6056987700169119,0.8518046550750733,0.616,0.39242426020825977,0.7148183193834428,0.652,0.4212239741083553,0.6275605705187244,0.5262916666666667,0.0,0.5393081395168142,1,0
1.872,0.5290000000000001,1.163,0.8140644937595548,1.3619023275375368,0.8178333333333333,0.6482398990085898,1.045441656702459,0.7817500000000001,0.5329622406887754,0.8190127904389206,0.5262916666666667,0.4551347128972454,0.6459234883554691,0,1
1.561,-0.31100000000000017,1.5919999999999999,0.2658589851782337,1.4614511637687684,0.968,0.7061387965548983,1.1927440405017564,0.8744999999999999,0.5654561312459495,0.9331646688329328,0.574,0.5007918078229802,0.7191296092870316,0,2
0.31,-1.251,1.2476666666666667,0.826797637474451,0.8857255818843842,0.9458333333333333,0.7276744922468196,0.9405314575012546,0.8593333333333333,0.5789285296340495,0.8372931813201739,0.57525,0.5000629742951077,0.6863992405440692,0,3
0.301,-0.009000000000000008,0.7239999999999999,0.7248772309846684,0.5933627909421921,0.9434999999999999,0.7301201955842613,0.7578081839294675,0.8405833333333333,0.5941492708575903,0.7547865380401472,0.5766249999999999,0.4992260803962731,0.6555673013005436,0,4
0.242,-0.059,0.2843333333333333,0.036936883102577825,0.41768139547109606,0.9381666666666666,0.7360813587278696,0.6104344170924768,0.7241666666666666,0.5593296041339186,0.6758963014185861,0.5692916666666666,0.5029363758850675,0.6224819171965003,0,5
0.356,0.11399999999999999,0.29966666666666664,0.057011694706731,0.386840697735548,0.7736666666666667,0.7378001536098151,0.5377388693517691,0.6948333333333333,0.5693940692179768,0.6266814858157268,0.5727916666666667,0.5010663393696242,0.6011633638207802,0,6
0.303,-0.05299999999999999,0.30033333333333334,0.05704676444228454,0.344920348867774,0.5121666666666667,0.515100540347869,0.47067062096554935,0.665,0.5805964018302059,0.5768843341517689,0.5735833333333333,0.5006050180111772,0.5773102947151179,0,7
0.272,-0.030999999999999972,0.31033333333333335,0.04247744499535607,0.308460174433887,0.29733333333333334,0.03834405647119962,0.41390758640396386,0.6326666666666666,0.5915997315958168,0.5299790519745736,0.5767083333333333,0.4983811601546566,0.5528854711379084,0,8
0.257,-0.015000000000000013,0.2773333333333334,0.023459184413220743,0.2827300872169435,0.2885,0.040864409943126276,0.3690768474314028,0.6171666666666666,0.5994058927324825,0.4879822747477161,0.5810416666666667,0.49497742409358314,0.5292146334468758,0,9
0.304,0.046999999999999986,0.2776666666666667,0.024006943440044587,0.2933650436084717,0.289,0.04106580085667243,0.350483462451002,0.61625,0.5999181951808854,0.45967730940191365,0.5849583333333334,0.49227833053075265,0.5111974627711258,0,10
0.321,0.017000000000000015,0.294,0.033151168908504114,0.3071825218042359,0.30216666666666664,0.035233033742023225,0.34205961603643,0.6201666666666666,0.597629686699249,0.4383423387246962,0.5888333333333333,0.4897056495369497,0.4959816657494357,0,11
0.374,0.05299999999999999,0.333,0.03651027252705982,0.34059126090211794,0.30516666666666664,0.041023976729061114,0.35118544002602137,0.5394166666666667,0.5550296402131615,0.42844351738243525,0.5957083333333333,0.48527952314074635,0.48622313248948085,0,12
1.769,1.395,0.8213333333333334,0.8211311304130015,1.0547956304510588,0.5495,0.5988364551361247,0.7562753143043008,0.5308333333333334,0.5329036811031928,0.6346829762466759,0.6562916666666666,0.5367430345565068,0.5888452818903224,1,0
1.546,-0.22299999999999986,1.2296666666666667,0.7493706248134722,1.3003978152255296,0.7618333333333333,0.6983579072844144,0.9819109387887863,0.5295833333333334,0.530278736023601,0.7748855952856488,0.7020416666666667,0.5643042256247698,0.6654176593390966,0,1
1.956,0.4099999999999999,1.757,0.205263245614017,1.6281989076127648,1.045,0.7910241462812624,1.2602220991348474,0.66675,0.6642714566965965,0.9565955037032413,0.7630416666666666,0.6172552483913496,0.7686642465919689,0,2
1.301,-0.655,1.601,0.33094561486745866,1.4645994538063825,1.2111666666666667,0.704185037235716,1.2718729279534624,0.7500833333333333,0.6768233901950726,1.0095808108258195,0.7953333333333332,0.6245442628284116,0.8112511068646113,0,3
0.955,-0.346,1.404,0.5083866638691462,1.2097997269031913,1.3168333333333333,0.5806229126263162,1.1813378056810446,0.8095,0.6592328185784664,1.0011837630064626,0.7668333333333334,0.5994745283537305,0.8227510183154425,0,4
0.891,-0.06399999999999995,1.0490000000000002,0.22057198371506798,1.0503998634515956,1.4029999999999998,0.4320800851694048,1.098384146915032,0.8540833333333334,0.6436822279712721,0.9842324148516223,0.7744583333333334,0.5998573728425977,0.8282109368502072,0,5
1.459,0.5680000000000001,1.1016666666666668,0.3111098412672502,1.2546999317257979,1.3513333333333335,0.3966432486084526,1.2014172477964513,0.9504166666666666,0.6402034418602395,1.0572735817975265,0.8077083333333333,0.6152148779203026,0.8786740619021907,0,6
