value,value_diff,value_rolling_mean_3,value_volatility_3,value_ewm_3,value_rolling_mean_6,value_volatility_6,value_ewm_6,value_rolling_mean_12,value_volatility_12,value_ewm_12,value_rolling_mean_24,value_volatility_24,value_ewm_24,drift_flag,time_since_last_spike
1.251,0.0,1.059,0.0,1.251,0.6975000000000001,0.0,1.251,0.3939166666666667,0.0,1.251,0.41529166666666667,0.0,1.251,0,1
1.461,0.2100000000000002,1.059,0.0,1.3559999999999999,0.6975000000000001,0.0,1.311,0.3939166666666667,0.0,1.2833076923076923,0.41529166666666667,0.0,1.2678,1,0
0.465,-0.996,1.059,0.5250257136560075,0.9105,0.6975000000000001,0.0,1.0692857142857142,0.3939166666666667,0.0,1.1574142011834319,0.41529166666666667,0.0,1.203576,1,0
0.782,0.317,0.9026666666666667,0.5088460801984558,0.84625,0.6975000000000001,0.0,0.9872040816326529,0.3939166666666667,0.0,1.0996581702321346,0.41529166666666667,0.0,1.1698499199999999,1,0
0.094,-0.6880000000000001,0.44700000000000006,0.34435301653971295,0.47012499999999996,0.6975000000000001,0.0,0.732002915451895,0.3939166666666667,0.0,0.94494152865796,0.41529166666666667,0.0,1.0837819264,1,0
0.132,0.038000000000000006,0.336,0.3867143648741275,0.3010625,0.6975000000000001,0.571750557498635,0.5605735110370679,0.3939166666666667,0.0,0.81987360117212,0.41529166666666667,0.0,1.007639372288,0,1
0.074,-0.05800000000000001,0.09999999999999999,0.029461839725308688,0.18753125,0.5013333333333333,0.5451596707999103,0.4215525078836199,0.3939166666666667,0.0,0.7051238163764093,0.41529166666666667,0.0,0.93294822250496,0,2
0.108,0.034,0.10466666666666667,0.029143323992522042,0.147765625,0.2758333333333333,0.28797389928024136,0.3319660770597285,0.3939166666666667,0.0,0.6132586138569617,0.41529166666666667,0.0,0.8669523647045633,0,3
0.089,-0.019000000000000003,0.09033333333333333,0.01703917055883616,0.1183828125,0.21316666666666664,0.27935813334618803,0.2625471978998061,0.3939166666666667,0.0,0.5326034424943522,0.41529166666666667,0.0,0.8047161755281983,0,4
0.092,0.0030000000000000027,0.09633333333333333,0.01021436896401876,0.10519140625000001,0.09816666666666667,0.019823386861648248,0.21381942707129004,0.3939166666666667,0.0,0.4648182974952211,0.41529166666666667,0.0,0.7476988814859425,0,5
