value,value_diff,value_rolling_mean_3,value_volatility_3,value_ewm_3,value_rolling_mean_6,value_volatility_6,value_ewm_6,value_rolling_mean_12,value_volatility_12,value_ewm_12,value_rolling_mean_24,value_volatility_24,value_ewm_24,drift_flag,time_since_last_spike
0.831,0.0,0.4226666666666667,0.0,0.831,0.2826666666666667,0.0,0.831,0.21758333333333332,0.0,0.831,0.34662499999999996,0.0,0.831,0,1
0.18,-0.651,0.4226666666666667,0.0,0.5055,0.2826666666666667,0.0,0.6449999999999999,0.21758333333333332,0.0,0.7308461538461538,0.34662499999999996,0.0,0.77892,1,0
0.257,0.07700000000000001,0.4226666666666667,0.35571664753471033,0.38125,0.2826666666666667,0.0,0.534142857142857,0.21758333333333332,0.0,0.6579467455621302,0.34662499999999996,0.0,0.7371664,1,0
0.138,-0.119,0.19166666666666665,0.06035174672976186,0.259625,0.2826666666666667,0.0,0.4209591836734693,0.21758333333333332,0.0,0.5779549385525717,0.34662499999999996,0.0,0.689233088,1,0
0.169,0.031,0.18800000000000003,0.06173329733620251,0.21431250000000002,0.2826666666666667,0.0,0.3489708454810495,0.21758333333333332,0.0,0.5150387941598684,0.34662499999999996,0.0,0.6476144409600001,1,0
0.121,-0.048000000000000015,0.1426666666666667,0.024337899115028823,0.16765625,0.2826666666666667,0.2727098580298605,0.28383631820074967,0.21758333333333332,0.0,0.4544174412121964,0.34662499999999996,0.0,0.6054852856832001,0,1
0.184,0.063,0.158,0.03290896534380848,0.175828125,0.1748333333333333,0.04722464046095711,0.25531165585767834,0.21758333333333332,0.0,0.4128147579487816,0.34662499999999996,0.0,0.5717664628285442,0,2
0.123,-0.061,0.14266666666666664,0.03580968211717776,0.1494140625,0.16533333333333336,0.051515693401784544,0.2175083256126274,0.21758333333333332,0.0,0.3682278721105075,0.34662499999999996,0.0,0.5358651458022606,0,3
0.184,0.061,0.16366666666666665,0.035218366420567,0.16670703125,0.15316666666666667,0.029417115199602207,0.20793451829473386,0.21758333333333332,0.0,0.3398851225550448,0.34662499999999996,0.0,0.5077159341380798,1,0
0.123,-0.061,0.14333333333333334,0.03521836642056698,0.14485351562499998,0.15066666666666664,0.03152565093168842,0.18366751306766704,0.21758333333333332,0.0,0.30651818062349945,0.34662499999999996,0.0,0.47693865940703345,0,1
0.167,0.04400000000000001,0.158,0.03148015247739419,0.15592675781249998,0.15033333333333335,0.03130282202400716,0.17890536647690503,0.21758333333333332,0.0,0.28505384514296106,0.34662499999999996,0.0,0.45214356665447075,0,2
