value,value_diff,value_rolling_mean_3,value_volatility_3,value_ewm_3,value_rolling_mean_6,value_volatility_6,value_ewm_6,value_rolling_mean_12,value_volatility_12,value_ewm_12,value_rolling_mean_24,value_volatility_24,value_ewm_24,drift_flag,time_since_last_spike
1.0621,0.0,0.5231666666666667,0.0,1.0621,0.54025,0.0,1.0621,0.4573666666666667,0.0,1.0621,0.3837625,0.0,1.0621,0,1
0.2659,-0.7962,0.5231666666666667,0.0,0.664,0.54025,0.0,0.8346142857142858,0.4573666666666667,0.0,0.9396076923076924,0.3837625,0.0,0.9984040000000001,1,0
0.2415,-0.024400000000000033,0.5231666666666667,0.46688938018906934,0.45275,0.54025,0.0,0.6651530612244898,0.4573666666666667,0.0,0.8322065088757398,0.3837625,0.0,0.9378516800000001,1,0
0.3718,0.13030000000000003,0.29306666666666664,0.06926790983805792,0.412275,0.54025,0.0,0.5813379008746355,0.4573666666666667,0.0,0.7613747382794721,0.3837625,0.0,0.8925675456000001,1,0
0.6558,0.28400000000000003,0.4230333333333334,0.21184844425516403,0.5340375,0.54025,0.0,0.6026127863390254,0.4573666666666667,0.0,0.7451324708518611,0.3837625,0.0,0.8736261419520001,1,0
0.6444,-0.011400000000000077,0.5573333333333333,0.16077765184668336,0.58921875,0.54025,0.31286461449003783,0.614551990242161,0.4573666666666667,0.0,0.7296351676438824,0.3837625,0.0,0.8552880505958401,0,1
0.3412,-0.30319999999999997,0.5471333333333334,0.1784345631690602,0.46520937500000004,0.4201,0.18444439812583086,0.5364514216015436,0.4573666666666667,0.0,0.6698759110832851,0.3837625,0.0,0.8141610065481729,0,2
0.716,0.37479999999999997,0.5672,0.19896894230004838,0.5906046875,0.49511666666666665,0.2000564162096949,0.587751015429674,0.4573666666666667,0.0,0.6769719247627798,0.3837625,0.0,0.8063081260243191,0,3
0.336,-0.37999999999999995,0.4644,0.2179075033127588,0.46330234375,0.5108666666666667,0.17867354215626519,0.5158221538783386,0.4573666666666667,0.0,0.624514705568506,0.3837625,0.0,0.7686834759423736,1,0
0.6403,0.30429999999999996,0.5640999999999999,0.20113386089865617,0.551801171875,0.5556166666666668,0.17030516629470366,0.5513872527702419,0.4573666666666667,0.0,0.6269432124041204,0.3837625,0.0,0.7584127978669838,0,1
0.0616,-0.5787,0.3459666666666667,0.28947870963739863,0.3067005859375,0.45658333333333334,0.2530570719554517,0.41144803769302996,0.4573666666666667,0.0,0.5399673335727172,0.3837625,0.0,0.7026677740376251,1,0
0.1518,0.09019999999999999,0.28456666666666663,0.3113577738443885,0.22925029296875,0.3744833333333333,0.2597555498284236,0.33726288406644994,0.4573666666666667,0.28750048642910103,0.4802492822538376,0.3837625,0.0,0.6585983521146153,0,1
